Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Dank Hunt,DankHouse Brewing Company,11.28,4.19,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413116.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/dank-hunt--413116"", ""Beer Page"")",United States,green,pink,
Infinito,Emporium Microbrasserie,10.60,4.19,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413113.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/infinito--413113"", ""Beer Page"")",Canada,gold,white,
CHONK: Dark Cherry,Drekker Brewing Company,11.96,4.19,6.6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413096.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/chonk-dark-cherry--413096"", ""Beer Page"")",United States,purple,gold,
Neca-Tron (2025),Wood Brothers Brewing Co.,10.39,4.18,7.4%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413089.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/neca-tron-2025--413089"", ""Beer Page"")",Canada,white,black,
Understanding Whole Systems,Pressure Drop Brewing,8.05,4.18,7.4%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413130.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/understanding-whole-systems--413130"", ""Beer Page"")",England,white,black,
"Barn Hex (Mosaic, Strata, El Dorado)",Belleflower Brewing,9.92,4.18,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413126.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/barn-hex-mosaic-strata-el-dorado--413126"", ""Beer Page"")",United States,white,blue,
Central Waters - 1 Year Aged Brewer's Reserve Bourbon Barrel Barleywine 2025,Central Waters Brewing Company,10.13,4.18,13.7%,Barleywine - American,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413109.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/central-waters-1-year-aged-brewers-reserve-bourbon-barrel-barleywine-2025--413109"", ""Beer Page"")",United States,brown,orange,
Rusé Et Entêté,Messorem,10.60,4.17,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413117.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/ruse-et-entete--413117"", ""Beer Page"")",Canada,white,black,
Cosmic Proportions,Equilibrium Brewery,9.92,4.16,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413120.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/cosmic-proportions--413120"", ""Beer Page"")",United States,blue,white,
Double Winterseed,Third Moon Brewing Company,11.62,4.15,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413098.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/double-winterseed--413098"", ""Beer Page"")",Canada,white,black,
Bell Tree (2025),Third Moon Brewing Company,12.65,4.14,10.5%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413084.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/bell-tree-2025--413084"", ""Beer Page"")",Canada,green,white,
Steak And Eggs,Knotted Root Brewing Company,10.94,4.12,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413119.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/steak-and-eggs--413119"", ""Beer Page"")",United States,blue,yellow,
Deady Bears,DankHouse Brewing Company,10.94,4.12,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413114.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/deady-bears--413114"", ""Beer Page"")",United States,black,white,
Coule,Emporium Microbrasserie,10.26,4.11,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F413097.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/coule--413097"", ""Beer Page"")",Canada,white,black,
