Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Cuvée Saint-Gilloise (2021),Brasserie Cantillon,29.95,4.24,5.5%,Lambic - Traditional,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432920.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/cuvee-saint-gilloise-2021--432920"", ""Beer Page"")",Belgium,blue,white,
"Apocrypha: Port Ruby & Tawny Barrel Aged (2025, Red Wax)",Hop Hooligans,11.95,4.24,15.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433189.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/apocrypha-port-ruby-tawny-barrel-aged-2025-red-wax--433189"", ""Beer Page"")",Romania,red,white,
Espace Libre,Brasserie du Bas-Canada,11.95,4.24,7%,IPA - American,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432942.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/espace-libre--432942"", ""Beer Page"")",Canada,black,white,
Howling At The Moon (2022),Bofkont,55.96,4.24,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432896.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/howling-at-the-moon-2022--432896"", ""Beer Page"")",Belgium,white,black,
Terra Firma V1,Brasserie du Bas-Canada,34.95,4.24,6%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432954.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/terra-firma-v1--432954"", ""Beer Page"")",Canada,white,black,
Daze (28-5),Tree House Brewing Company,19.95,4.24,6.9%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433535.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/daze-28-5--433535"", ""Beer Page"")",United States,purple,white,
Insurgence,Ophiussa Brewing Co.,12.95,4.24,14%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433355.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/insurgence--433355"", ""Beer Page"")",Portugal,dark,light,
Kutfruit (2021),Bofkont,59.95,4.24,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432897.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/kutfruit-2021--432897"", ""Beer Page"")",Belgium,white,black,
SenseScape (2025),Badlands Brewing Company,11.95,4.24,8.2%,IPA - American,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432840.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/sensescape-2025--432840"", ""Beer Page"")",Canada,black,white,
Deth By Bramble (2024),Revolution Brewing Company,16.95,4.24,13%,Stout - Imperial / Double Oatmeal,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433421.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/deth-by-bramble-2024--433421"", ""Beer Page"")",United States,blue,yellow,
Gotik,HenkeBier,34.95,4.24,5.5%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433165.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/gotik--433165"", ""Beer Page"")",Netherlands,brown,white,
Swirlee - Strawberry,Drekker Brewing Company,11.95,4.24,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433061.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/swirlee-strawberry--433061"", ""Beer Page"")",United States,red,yellow,
The Thin Crust of Civilization - Weller BA,Blackout Brewing,10.95,4.24,12%,Strong Ale - American,beer-images.beerizer.com%2Fraw%2F99%2F43%2F432873.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/the-thin-crust-of-civilization-weller-ba--432873"", ""Beer Page"")",Romania,white,black,
So Happens It's Tuesday (2021),The Bruery,43.95,4.24,15.3%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433498.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/so-happens-its-tuesday-2021--433498"", ""Beer Page"")",United States,brown,white,
DDH Spur,Polly's Brew Co.,8.50,4.24,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F99%2F43%2F433393.png,"=HYPERLINK(""https://beerizer.com/shop/hoppenaar/ddh-spur--433393"", ""Beer Page"")",Wales,black,red,
