Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Golden Goose Eggs,Vault City Brewing,6.70,4.07,5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F425759.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/golden-goose-eggs--425759"", ""Beer Page"")",Scotland,blue,yellow,
Raspberry Strawberry Coconut Ripple,Vault City Brewing,5.70,3.80,6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F425761.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/raspberry-strawberry-coconut-ripple--425761"", ""Beer Page"")",Scotland,red,white,
Fresh Horizons,Vocation Brewery,5.10,3.70,7.1%,IPA - American,beer-images.beerizer.com%2Fraw%2F90%2F42%2F425758.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/fresh-horizons--425758"", ""Beer Page"")",England,blue,white,
Peach Cooler Shaker,Vocation Brewery,6.20,3.63,6.8%,IPA - Milkshake,beer-images.beerizer.com%2Fraw%2F90%2F42%2F425760.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/peach-cooler-shaker--425760"", ""Beer Page"")",England,yellow,black,
Lord Whangdoodle (2024),The Veil Brewing Co.,47.99,4.27,11.5%,Stout - Imperial / Double Milk,beer-images.beerizer.com%2Fraw%2F95%2F40%2F404569.jpg,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/lord-whangdoodle-2024--404569"", ""Beer Page"")",United States,black,white,
Barghest,Tartarus Beers,5.34,3.76,4.5%,Gluten-Free,beer-images.beerizer.com%2Fraw%2F95%2F40%2F406729.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/barghest--406729"", ""Beer Page"")",England,purple,white,
Ole,Browar Nepomucen,3.10,3.59,0.5%,Non-Alcoholic - Sour,beer-images.beerizer.com%2Fraw%2F65%2F12%2F122875.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/ole--122875"", ""Beer Page"")",Poland,green,white,
Cake Drop,Browar Stu Mostów,4.90,4.10,4.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F65%2F42%2F424839.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/cake-drop--424839"", ""Beer Page"")",Poland,orange,white,
Chill Out Sauce Heavily Fruited Sour,Bereta Brewing Co.,7.99,4.12,3%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4937650_41084_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/bereta-chill-out-sauce-heavily-fruited-sour--424825"", ""Beer Page"")",Romania,blue,white,
Bereta A Certain Shade Of Green Heavily Hopped Double IPA,Bereta Brewing Co.,6.99,4.09,7.9%,IPA - Imperial / Double New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5062552_3613f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/bereta-a-certain-shade-of-green-heavily-hopped-double-ipa--424823"", ""Beer Page"")",Romania,blue,white,
