Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Quadruple Reveries Of... Motueka,Avery Brewing Co.,9.00,3.94,12%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435117.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/quadruple-reveries-of-motueka--435117"", ""Beer Page"")",United States,white,green,
Triple Foggy,Funky Fluid,7.75,3.93,9%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435142.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/triple-foggy--435142"", ""Beer Page"")",Poland,blue,white,
Discovery Europe: Slovakia,Browar PINTA,6.25,3.91,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435138.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/discovery-europe-slovakia--435138"", ""Beer Page"")",Poland,green,white,
Royal Cookie: Dubai Chocolate,Funky Fluid,10.00,3.88,12%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435146.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/royal-cookie-dubai-chocolate--435146"", ""Beer Page"")",Poland,brown,white,
Gelato: Peach Limoncello,Funky Fluid,6.95,3.86,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435145.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/gelato-peach-limoncello--435145"", ""Beer Page"")",Poland,yellow,black,
Bad Habit,FrauGruber Brewing,7.50,3.85,8.3%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435140.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/bad-habit--435140"", ""Beer Page"")",Germany,black,white,
Clown (The Juicyville S01E06),Funky Fluid,7.50,3.82,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435143.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/clown-the-juicyville-s01e06--435143"", ""Beer Page"")",Poland,black,white,
NO ELEVATOR TO EDEN,Pomona Island Brew Co.,7.00,3.81,7%,IPA - American,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435133.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/no-elevator-to-eden--435133"", ""Beer Page"")",England,orange,white,
Ghosted Hops,Salikatt Bryggeri,7.25,3.81,6.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F73%2F43%2F435132.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/ghosted-hops--435132"", ""Beer Page"")",Norway,blue,white,
Alpenglow,Hudson Valley Brewery,11.99,4.10,8%,IPA - Sour,beer-images.beerizer.com%2Fraw%2F11%2F32%2F321498.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/alpenglow--321498"", ""Beer Page"")",United States,purple,white,
Ricochet,Mason Ale Works,3.99,3.92,8.2%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F11%2F37%2F371205.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/ricochet--371205"", ""Beer Page"")",United States,black,white,
10:45 to Denver,Eppig Brewing,3.49,3.80,7%,IPA - American,beer-images.beerizer.com%2Fraw%2F11%2F37%2F371216.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/1045-to-denver--371216"", ""Beer Page"")",United States,black,white,
West Coast IPASingle Can,Green Flash Brewing Company,1.99,3.76,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F11%2F43%2F431380.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/west-coast-ipa-single-can--431380"", ""Beer Page"")",United States,blue,white,
West Coast IPA4 Pack,Green Flash Brewing Company,7.29,3.76,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F11%2F43%2F431381.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/west-coast-ipa-4-pack--431381"", ""Beer Page"")",United States,blue,white,
