Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Wolgor Blend 1124,Brauhaus Bevog,14.99,4.19,12.4%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F20%2F38%2F388321.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/wolgor-blend-1124--388321"", ""Beer Page"")",Austria,white,black,
Papanero: French Whisky,Ritual Lab,9.50,4.18,12.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F20%2F38%2F388316.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/papanero-french-whisky--388316"", ""Beer Page"")",Italy,brown,white,
Moonlit Nights (Cellar Series),Põhjala,8.99,4.06,12%,Strong Ale - American,beer-images.beerizer.com%2Fraw%2F20%2F38%2F388325.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/moonlit-nights-cellar-series--388325"", ""Beer Page"")",Estonia,white,black,
Black & Blue Rum BA,Big Belly Brewing Company,13.75,3.48,9.5%,Winter Ale,beer-images.beerizer.com%2Fraw%2F20%2F38%2F388322.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/black-blue-rum-ba--388322"", ""Beer Page"")",Netherlands,white,black,
Strenge Winter 21/22,Brouwerij 3 Fonteinen,23.50,4.12,7%,Lambic - Faro,beer-images.beerizer.com%2Fraw%2F50%2F38%2F388309.png,"=HYPERLINK(""https://beerizer.com/shop/beervikings/3-fonteinen-strenge-winter-2122--388309"", ""Beer Page"")",Belgium,white,black,
Pastore The Brett Abides,Pastore Brewing and Blending,14.50,4.22,3.5%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F55%2F38%2F388305.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/pastore-the-brett-abides--388305"", ""Beer Page"")",England,white,black,
SchuppenBoer Grand Cru Whisky Barrel Aged,Brouwerij Het Nest,9.00,3.73,10%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F50%2F32%2F329485.png,"=HYPERLINK(""https://beerizer.com/shop/beervikings/schuppenboer-grand-cru-whisky-barrel-aged--329485"", ""Beer Page"")",Belgium,blue,yellow,
SchuppenBoer Grand Cru,Brouwerij Het Nest,2.25,3.66,10%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F50%2F8%2F83488.jpg,"=HYPERLINK(""https://beerizer.com/shop/beervikings/schuppenboer-grand-cru--83488"", ""Beer Page"")",Belgium,white,black,
SchuppenBoer Grand Cru,Brouwerij Het Nest,8.50,3.66,10%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F50%2F33%2F332250.png,"=HYPERLINK(""https://beerizer.com/shop/beervikings/schuppenboer-grand-cru--332250"", ""Beer Page"")",Belgium,blue,yellow,
White Swan Theory,FoxTown Beer Crew,2.10,3.45,6.2%,IPA - White / Wheat,beer-images.beerizer.com%2Fraw%2F50%2F30%2F304937.png,"=HYPERLINK(""https://beerizer.com/shop/beervikings/white-swan-theory--304937"", ""Beer Page"")",Belgium,blue,white,
Intersections (august 2024),Monkish Brewing Co.,12.95,4.29,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F36%2F369716.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/intersections-august-2024--369716"", ""Beer Page"")",United States,brown,white,
"Glow Glow (candate august 2024, fridge stored)",Monkish Brewing Co.,16.95,4.24,8.6%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F36%2F369715.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/glow-glow-candate-august-2024-fridge-stored--369715"", ""Beer Page"")",United States,black,white,
