Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Greatings From Holly Beach,Parish Brewing Co.,16.20,3.98,5.1%,Sour - Fruited Berliner Weisse,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-3455429_c11a1_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/parish-greatings-from-holly-beach--427183"", ""Beer Page"")",United States,pink,white,
Crack the Code,Fehér Nyúl,5.30,3.69,6.5%,Belgian Blonde,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6339533_f1304_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/feher-nyul-crack-the-code--427195"", ""Beer Page"")",Hungary,teal,white,
SMOOSHED,Brouwerij LOST,7.40,4.04,6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F48%2F42%2F427145.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/smooshed--427145"", ""Beer Page"")",Netherlands,white,black,
UNIVERSE,Brouwerij LOST,6.80,3.97,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F48%2F42%2F427146.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/universe--427146"", ""Beer Page"")",Netherlands,blue,white,
Nae,Newbarns Brewery,4.20,3.58,0.5%,Non-Alcoholic - Pale Ale,beer-images.beerizer.com%2Fraw%2F48%2F42%2F427152.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/nae--427152"", ""Beer Page"")",Scotland,brown,white,
The Juice,La Superbe,6.30,4.07,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F84%2F42%2F427143.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/the-juice--427143"", ""Beer Page"")",France,white,black,
Jailbreak,La Superbe,6.90,4.05,6.6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F84%2F42%2F427142.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/jailbreak--427142"", ""Beer Page"")",France,blue,white,
Souffle Sensible,Fauve,9.40,3.81,10%,Barleywine - English,beer-images.beerizer.com%2Fraw%2F84%2F42%2F427141.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/souffle-sensible--427141"", ""Beer Page"")",France,dark,light,
Bunker Bright,Stadsbrouwerij Wageningen,11.95,3.62,7.4%,Wheat Beer - Other,beer-images.beerizer.com%2Fraw%2F93%2F42%2F427128.jpg,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/bunker-bright--427128"", ""Beer Page"")",Netherlands,brown,gold,
The Sisters The Sisters | Osmia,The Sisters Brewery,6.95,3.62,5%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F93%2F42%2F427119.jpg,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/the-sisters-the-sisters-osmia--427119"", ""Beer Page"")",Netherlands,black,white,
Drost van Wageningen,Stadsbrouwerij Wageningen,11.50,3.59,9.4%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F93%2F42%2F427127.jpg,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/drost-van-wageningen--427127"", ""Beer Page"")",Netherlands,white,black,
Booty Milkshake IPA,Brouwerij Homeland,4.95,3.51,6%,IPA - Milkshake,beer-images.beerizer.com%2Fraw%2F93%2F42%2F427116.jpg,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/booty-milkshake-ipa--427116"", ""Beer Page"")",Netherlands,white,black,
The Sisters The Sisters | Apis,The Sisters Brewery,3.95,3.49,8.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F93%2F42%2F427115.jpg,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/the-sisters-the-sisters-apis--427115"", ""Beer Page"")",Netherlands,white,blue,
Darwin 2024,Stadsbrouwerij Wageningen,11.50,3.37,6.4%,Pale Ale - Belgian,beer-images.beerizer.com%2Fraw%2F93%2F42%2F427125.jpg,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/darwin-2024--427125"", ""Beer Page"")",Netherlands,blue,white,
DDH Patternist,Polly's Brew Co.,9.60,4.29,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F91%2F42%2F427103.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/ddh-patternist--427103"", ""Beer Page"")",Wales,yellow,black,
Trillionaires,Buxton Brewery,11.70,4.18,10%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F91%2F42%2F427093.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/trillionaires--427093"", ""Beer Page"")",England,black,white,
Trails,Beak Brewery,11.70,4.12,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F91%2F42%2F427090.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/trails--427090"", ""Beer Page"")",England,white,black,
