Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Bourbon County Brand Bananas Foster Stout (2023),Goose Island Beer Co.,59.95,4.24,13.9%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F51%2F37%2F376307.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/goose-island-bourbon-county-brand-bananas-foster-stout-2023--376307"", ""Beer Page"")",United States,brown,white,
Bourbon County Brand Backyard Stout (2023),Goose Island Beer Co.,59.95,4.17,12.9%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F37%2F376308.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/goose-island-bourbon-county-brand-backyard-stout-2023--376308"", ""Beer Page"")",United States,white,black,
Bourbon BA Sticky Little Fingers,Amundsen Brewery,17.20,4.30,13.5%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F60%2F19%2F195302.png,"=HYPERLINK(""https://beerizer.com/shop/beermerchants/amundsen-bourbon-ba-sticky-little-fingers--195302"", ""Beer Page"")",Norway,green,white,
Amundsen Uncle Pops,Amundsen Brewery,10.10,3.65,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F60%2F31%2F316932.jpg,"=HYPERLINK(""https://beerizer.com/shop/beermerchants/amundsen-amundsen-uncle-pops--316932"", ""Beer Page"")",Norway,red,white,
Blaugies La Moneuse Triple X,Brasserie de Blaugies,7.91,3.78,10%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F8%2F2%2F20151.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/blaugies-la-moneuse-triple-x--20151"", ""Beer Page"")",Belgium,black,white,
I Love Hops #12 (canned: 25-09-24),Hoppy People,5.75,4.05,8%,IPA - Imperial / Double New England / Hazy,debierliefhebber.nl%2Fwp-content%2Fuploads%2F2024%2F11%2FHoppy-People-I-love-Hops-12.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/i-love-hops-12-canned-25-09-24--376209"", ""Beer Page"")",Switzerland,red,white,
Eyes In The Dark,Hoppy People,11.15,4.03,18%,Stout - Imperial / Double,debierliefhebber.nl%2Fwp-content%2Fuploads%2F2024%2F11%2FHoppy-People-Eyes-in-the-dark.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/eyes-in-the-dark--376207"", ""Beer Page"")",Switzerland,dark,yellow,
Imperial Stout,Samuel Smith,3.80,3.73,7%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F23%2F7%2F73541.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/imperial-stout--73541"", ""Beer Page"")",England,dark,white,
Somersby Winter Cider,Carlsberg Group,1.50,3.31,4.5%,Cider - Herbed / Spiced / Hopped,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5017166_d5d55_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/somersby-winter-cider--376192"", ""Beer Page"")",Denmark,blue,white,
Bush De Nuits Ambree 75cl,Brasserie Dubuisson,39.70,3.94,13%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F60%2F37%2F376160.png,"=HYPERLINK(""https://beerizer.com/shop/beermerchants/bush-de-nuits-ambree-75cl--376160"", ""Beer Page"")",Belgium,white,blue,
