Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Mosaic Monster,Tin Barn Brewing,11.62,4.15,8.4%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418781.webp,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/mosaic-monster--418781"", ""Beer Page"")",United States,unknown,unknown,
Terra Mosaic,The Drowned Lands Brewery,9.92,4.15,10.5%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418828.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/terra-mosaic--418828"", ""Beer Page"")",United States,green,white,
Patron,Nano Cinco,11.62,4.15,9.6%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418794.webp,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/patron--418794"", ""Beer Page"")",Canada,unknown,unknown,
Bizarre Celebrations: Cloud 9,Foam Brewers,10.94,4.15,9%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418789.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/bizarre-celebrations-cloud-9--418789"", ""Beer Page"")",United States,blue,white,
Braaaaaaaains - Billions of Peaches,Drekker Brewing Company,11.96,4.12,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418801.webp,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/braaaaaaaains-billions-of-peaches--418801"", ""Beer Page"")",United States,unknown,unknown,
The World Is Mine,Counterpart Brewing,10.05,4.10,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418793.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/the-world-is-mine--418793"", ""Beer Page"")",Canada,dark,light,
Oh No,Anchorage Brewing Company,11.28,4.10,9.42%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418778.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/oh-no--418778"", ""Beer Page"")",United States,black,white,
Baby G.O.A.T.,Tin Barn Brewing,11.28,4.10,7.2%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418787.webp,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/baby-goat--418787"", ""Beer Page"")",United States,unknown,unknown,
Kung Fu Time Bomb,Spyglass Brewing Company,11.62,4.09,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418802.webp,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/kung-fu-time-bomb--418802"", ""Beer Page"")",United States,unknown,unknown,
Aspect of Taurus,Hop Butcher For The World,10.94,4.08,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F96%2F41%2F418791.png,"=HYPERLINK(""https://beerizer.com/shop/hopincraftbier/aspect-of-taurus--418791"", ""Beer Page"")",United States,blue,red,
