Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
DDH Citra Lupomax Pale Ale,Ārpus Brewing Co.,5.25,3.85,5.5%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F40%2F405400.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/ddh-citra-lupomax-pale-ale--405400"", ""Beer Page"")",Latvia,white,black,
Session IPA,Poppels Bryggeri,2.46,3.48,4.2%,IPA - Session,beer-images.beerizer.com%2Fraw%2F53%2F9%2F95808.jpg,"=HYPERLINK(""https://beerizer.com/shop/drinkonline/poppels-session-ipa--95808"", ""Beer Page"")",Sweden,blue,white,
China Shop Blues,Monkish Brewing Co.,17.95,4.38,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F35%2F354441.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/china-shop-blues--354441"", ""Beer Page"")",United States,gold,white,
No Sleep Means Insomnia,Monkish Brewing Co.,22.95,4.54,10.2%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405394.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/no-sleep-means-insomnia--405394"", ""Beer Page"")",United States,black,white,
Monk Magic Dynasty,Monkish Brewing Co.,17.95,4.32,8.6%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405393.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/monk-magic-dynasty--405393"", ""Beer Page"")",United States,white,black,
Joint Force Kobra,Monkish Brewing Co.,16.95,4.28,7.1%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405392.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/joint-force-kobra--405392"", ""Beer Page"")",United States,white,black,
Ideas Spilled,Monkish Brewing Co.,18.95,4.25,8.4%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405391.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/ideas-spilled--405391"", ""Beer Page"")",United States,blue,yellow,
We Love LA,Monkish Brewing Co.,16.95,4.24,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405396.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/we-love-la--405396"", ""Beer Page"")",United States,white,black,
West Coast Jive,Monkish Brewing Co.,17.95,4.05,6.7%,IPA - American,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405397.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/west-coast-jive--405397"", ""Beer Page"")",United States,red,white,
Double Barrel Derivation (Willett 2025),Side Project Brewing,219.99,4.68,16%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F40%2F405375.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/double-barrel-derivation-willett-2025--405375"", ""Beer Page"")",United States,silver,black,
