Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Kalamansifeber,Brewski,4.29,3.59,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420409.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/kalamansifeber--420409"", ""Beer Page"")",Sweden,white,black,
Barrel Project 2025 Quadrupel Aged In Het Anker Barrels,Brouwerij Kees,7.50,4.12,11.9%,Belgian Quadrupel,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6280870_042d6_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/barrel-project-2025-quadrupel-aged-in-het-anker-barrels--420404"", ""Beer Page"")",Netherlands,red,white,
Virmalised 0,Põhjala,4.50,2.93,0.5%,Non-Alcoholic - IPA,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-3776384_c944b_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/virmalised-0--420402"", ""Beer Page"")",Estonia,green,white,
Strawberry Sundae,Vault City Brewing,3.85,3.92,5%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F50%2F42%2F420386.png,"=HYPERLINK(""https://beerizer.com/shop/beervikings/strawberry-sundae--420386"", ""Beer Page"")",Scotland,red,white,
Big News,Basqueland Brewing,8.79,4.08,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420378.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/big-news--420378"", ""Beer Page"")",Spain,blue,yellow,
Fruchtfleisch,FUERST WIACEK,6.49,4.03,6.8%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420382.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/fruchtfleisch--420382"", ""Beer Page"")",Germany,pink,white,
Disco Nap,FUERST WIACEK,6.49,3.96,6.8%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420385.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/disco-nap--420385"", ""Beer Page"")",Germany,pink,gold,
Coastal Eddie,Basqueland Brewing,6.99,3.77,7.8%,IPA - Black / Cascadian Dark Ale,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420380.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/coastal-eddie--420380"", ""Beer Page"")",Spain,white,black,
Anchorage A Deal With the Devil - Triple Oaked (Batch 15 - 2024),Anchorage Brewing Company,164.95,4.72,18.66%,Barleywine - American,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420280.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/anchorage-a-deal-with-the-devil-triple-oaked-batch-15-2024--420280"", ""Beer Page"")",United States,brown,white,
Anchorage A Deal With the Devil - Triple Oaked (Batch 13 - 2024),Anchorage Brewing Company,164.95,4.63,22.93%,Barleywine - American,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420281.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/anchorage-a-deal-with-the-devil-triple-oaked-batch-13-2024--420281"", ""Beer Page"")",United States,red,white,
Forager 5 Sons,Forager Brewery,94.95,4.47,15%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420284.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/forager-5-sons--420284"", ""Beer Page"")",United States,black,blue,
Black Tuesday (2017),The Bruery,51.50,4.44,19.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420314.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/the-bruery-black-tuesday-2017--420314"", ""Beer Page"")",United States,black,white,
Cerberus,Mortalis Brewing Company,13.50,4.44,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420309.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/mortalis-cerberus--420309"", ""Beer Page"")",United States,red,white,
Monolith,Bissell Brothers Brewing Company,35.95,4.34,13.2%,Barleywine - American,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420306.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/bissell-brothers-monolith--420306"", ""Beer Page"")",United States,blue,white,
Oak,Humble Forager Brewery,25.95,4.34,14%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420286.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/humble-forager-oak--420286"", ""Beer Page"")",United States,brown,white,
Resurrection (Bourbon & Rye Barrel),Bissell Brothers Brewing Company,35.95,4.32,12.9%,Stout - Imperial / Double Milk,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420307.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/bissell-brothers-resurrection-bourbon-rye-barrel--420307"", ""Beer Page"")",United States,gold,black,
"Just Fruit (Strawberry, Pineapple)",Frequentem Brewing Co.,11.95,4.32,5.5%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420312.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/frequentem-just-fruit-strawberry-pineapple--420312"", ""Beer Page"")",United States,white,black,
Jasper Nelson with Strawberry,Fidens Brewing Co,19.95,4.30,7.8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420321.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fidens-jasper-nelson-with-strawberry--420321"", ""Beer Page"")",United States,black,white,
Hydra | Apricot + Mango + Raspberry,Mortalis Brewing Company,13.50,4.26,7%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420310.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/mortalis-hydra-apricot-mango-raspberry--420310"", ""Beer Page"")",United States,black,red,
CHONK: Blueberry White Chocolate,Drekker Brewing Company,11.95,4.26,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420368.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/drekker-chonk-blueberry-white-chocolate--420368"", ""Beer Page"")",United States,white,black,
Resurrection (Bourbon & Rye Barrel),Bissell Brothers Brewing Company,35.95,4.32,12.9%,Stout - Imperial / Double Milk,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420307.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/bissell-brothers-resurrection-bourbon-rye-barrel--420307"", ""Beer Page"")",United States,black,white,
"Just Fruit (Strawberry, Pineapple)",Frequentem Brewing Co.,11.95,4.32,5.5%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420312.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/frequentem-just-fruit-strawberry-pineapple--420312"", ""Beer Page"")",United States,white,black,
Jasper Nelson with Strawberry,Fidens Brewing Co,19.95,4.30,7.8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420321.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fidens-jasper-nelson-with-strawberry--420321"", ""Beer Page"")",United States,black,white,
Hydra | Apricot + Mango + Raspberry,Mortalis Brewing Company,13.50,4.26,7%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420310.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/mortalis-hydra-apricot-mango-raspberry--420310"", ""Beer Page"")",United States,black,white,
CHONK: Blueberry White Chocolate,Drekker Brewing Company,11.95,4.26,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420368.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/drekker-chonk-blueberry-white-chocolate--420368"", ""Beer Page"")",United States,blue,white,
Long Live Resonate,Long Live Beerworks,10.50,4.24,8.6%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420364.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/long-live-resonate--420364"", ""Beer Page"")",United States,black,green,
Milkshake IPA (Strawberry),Tired Hands Brewing Company,10.95,4.23,7.2%,IPA - Milkshake,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420348.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/tired-hands-milkshake-ipa-strawberry--420348"", ""Beer Page"")",United States,pink,purple,
Pierced,Fidens Brewing Co,17.50,4.15,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420322.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fidens-pierced--420322"", ""Beer Page"")",United States,black,white,
Bizarre Celebrations: Cloud 9,Foam Brewers,10.95,4.15,9%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420367.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/foam-bizarre-celebrations-cloud-9--420367"", ""Beer Page"")",United States,blue,white,
Braaaaaaaains - Billions of Peaches,Drekker Brewing Company,11.95,4.12,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420369.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/drekker-braaaaaaaains-billions-of-peaches--420369"", ""Beer Page"")",United States,red,white,
Long Live 6 Lives,Long Live Beerworks,9.95,4.06,7.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420365.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/long-live-6-lives--420365"", ""Beer Page"")",United States,blue,white,
Let's Add Some Blueberries,Bådin,5.99,3.94,12%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420275.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/lets-add-some-blueberries--420275"", ""Beer Page"")",Norway,white,black,
"The Good, the Bad & the Ugly",Bådin,5.99,3.83,7.6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420278.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/the-good-the-bad-the-ugly--420278"", ""Beer Page"")",Norway,blue,white,
Hyperion,Bådin,5.79,3.62,6.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F75%2F42%2F420276.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/hyperion--420276"", ""Beer Page"")",Norway,green,white,
Friday Little Monday,Pivovar Thrills Brewing,4.70,3.83,5.6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F53%2F42%2F420267.jpg,"=HYPERLINK(""https://beerizer.com/shop/drinkonline/thrills-friday-little-monday--420267"", ""Beer Page"")",Czech Republic,pink,black,
t IJ Panja Paloma,Brouwerij 't IJ,3.75,3.29,5.2%,Wheat Beer - Fruited,beer-images.beerizer.com%2Fraw%2F51%2F42%2F420266.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/t-ij-panja-paloma--420266"", ""Beer Page"")",Netherlands,blue,yellow,
Nectar Du Monde,Fauve,6.80,4.09,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F69%2F42%2F420264.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/nectar-du-monde--420264"", ""Beer Page"")",France,purple,white,
