Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Legacy No.4,Brouwerij Frontaal,7.99,4.14,10.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389919.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no4--389919"", ""Beer Page"")",Netherlands,unknown,unknown,
Legacy No.19,Brouwerij Frontaal,7.99,4.13,10%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389927.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no19--389927"", ""Beer Page"")",Netherlands,black,white,
Legacy No.11,Brouwerij Frontaal,7.99,4.11,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389921.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no11--389921"", ""Beer Page"")",Netherlands,brown,white,
Legacy No.14,Brouwerij Frontaal,7.99,4.10,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389924.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no14--389924"", ""Beer Page"")",Netherlands,blue,white,
Legacy No.17,Brouwerij Frontaal,7.99,4.08,10%,Barleywine - Other,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389925.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no17--389925"", ""Beer Page"")",Netherlands,black,gold,
Legacy No.9,Brouwerij Frontaal,7.99,4.07,10.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389920.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no9--389920"", ""Beer Page"")",Netherlands,black,white,
Legacy No.12,Brouwerij Frontaal,7.99,4.06,10%,Barleywine - Other,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389922.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/legacy-no12--389922"", ""Beer Page"")",Netherlands,black,gold,
Orecha (Walnut)/Orechová Medovina,Apimed,14.99,3.96,13.5%,Mead - Other,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389895.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/orecha-walnutorechova-medovina--389895"", ""Beer Page"")",Slovakia,blue,white,
Old Slavic Mead Dark / Staroslovanská medovina tmavá,Apimed,14.99,3.93,13.5%,Mead - Traditional,beer-images.beerizer.com%2Fraw%2F75%2F38%2F389897.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/old-slavic-mead-dark-staroslovanska-medovina-tmava--389897"", ""Beer Page"")",Slovakia,orange,white,
Tribute To Billie 2024,Funky Fluid,16.95,4.20,15%,Stout - Imperial / Double Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6022574_98df9_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/tribute-to-billie-2024--389880"", ""Beer Page"")",Poland,black,yellow,
Nothing Is Real,Funky Fluid,16.95,4.14,15%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F87%2F38%2F389881.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/nothing-is-real--389881"", ""Beer Page"")",Poland,dark,light,
Royal Cookie: Mexican Hot Chocolate,Funky Fluid,10.00,4.12,12%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F38%2F389874.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/royal-cookie-mexican-hot-chocolate--389874"", ""Beer Page"")",Poland,white,black,
Royal Cookie: Neapolitan Ice Cream,Funky Fluid,10.00,4.07,12%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F38%2F389873.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/royal-cookie-neapolitan-ice-cream--389873"", ""Beer Page"")",Poland,black,white,
Gelato: Tropical Punch,Funky Fluid,6.50,3.92,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F38%2F389875.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/gelato-tropical-punch--389875"", ""Beer Page"")",Poland,white,black,
Gelato: Raspberry Strawberry Popsicle,Funky Fluid,6.50,3.86,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F38%2F389876.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/gelato-raspberry-strawberry-popsicle--389876"", ""Beer Page"")",Poland,pink,white,
5h du Malt,Brasserie La Malpolon,4.41,3.96,11.6%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F8%2F38%2F389872.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/la-malpolon-5h-du-malt--389872"", ""Beer Page"")",France,dark,light,
La Malpolon / Ca Del Brado Estanh,Brasserie La Malpolon,14.41,3.68,4.5%,Sour - Other Gose,beer-images.beerizer.com%2Fraw%2F8%2F38%2F389871.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/la-malpolon-ca-del-brado-estanh--389871"", ""Beer Page"")",France,blue,white,
Oude Kriek S21/22 B29,Brouwerij 3 Fonteinen,15.20,4.14,6.8%,Lambic - Kriek,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5039219_ad143_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/3-fonteinen-oude-kriek-s2122-b29--318268"", ""Beer Page"")",Belgium,pink,red,
BLAK STOC Midsommer Strawberry Cider,BlakStoc,4.90,3.64,3.5%,Cider - Other Fruit,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-236990_8c192.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/blak-stoc-midsommer-strawberry-cider--351692"", ""Beer Page"")",Austria,unknown,unknown,
Grevensteiner pohár,Brauerei VELTINS,5.10,3.36,6.8%,Bock - Single / Traditional,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4508128_5f493_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/grevensteiner-pohar--389863"", ""Beer Page"")",Germany,white,black,
Meggyes sör,Szent András Sörfőzde,3.60,3.35,3.7%,Fruit Beer,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-305753_627d3_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/szent-andras-sorfozde-meggyes-sor--79594"", ""Beer Page"")",Hungary,red,white,
Free Flow,Fehér Nyúl,4.10,3.11,0.4%,Non-Alcoholic - IPA,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5736971_aea41_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/feher-nyul-free-flow--335537"", ""Beer Page"")",Hungary,blue,white,
The Pershores Purple,Crossover Blendery,21.00,3.81,6.8%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F82%2F28%2F280180.jpg,"=HYPERLINK(""https://beerizer.com/shop/buvance/the-pershores-purple--280180"", ""Beer Page"")",England,white,black,
Rock City / Freestyle Hops Freestyle,Rock City Brewing,5.75,3.87,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F33%2F38%2F389776.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/rock-city-freestyle-hops-freestyle--389776"", ""Beer Page"")",Netherlands,unknown,unknown,
Sancti Adalberti Egmondse Tripel,Brouwerij Egmond,3.30,3.54,7.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F54672.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/sancti-adalberti-egmondse-tripel--54672"", ""Beer Page"")",Netherlands,brown,gold,
Hopera,Brasserie Lupulus,2.95,3.54,6%,IPA - Belgian,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53267.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/lupulus-hopera--53267"", ""Beer Page"")",Belgium,blue,white,
Herkenrode Abbey Cister,Brouwerij Cornelissen,3.40,3.42,6.5%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F33%2F34%2F340098.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/brouwerij-cornelissen-herkenrode-abbey-cister--340098"", ""Beer Page"")",Belgium,brown,white,
Radler,Privatbrauerei Jacob Stauder,1.76,3.26,10%,Shandy / Radler,beer-images.beerizer.com%2Fraw%2F33%2F38%2F389778.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/jacob-stauder-radler--389778"", ""Beer Page"")",Germany,unknown,unknown,
SeaWise,Dutch Bargain,2.80,3.14,4.3%,Wheat Beer - Fruited,beer-images.beerizer.com%2Fraw%2F33%2F27%2F278371.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/dutch-bargain-seawise--278371"", ""Beer Page"")",Netherlands,black,white,
Turtles All The Way Down,Duration Brewing,6.20,3.81,5.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F22%2F5%2F55974.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/turtles-all-the-way-down--55974"", ""Beer Page"")",England,green,white,
No Rest for Dancers,Lost and Grounded Brewers,5.10,3.57,6.2%,Red Ale - American Amber / Red,beer-images.beerizer.com%2Fraw%2F22%2F15%2F150203.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/no-rest-for-dancers--150203"", ""Beer Page"")",England,black,white,
Hop Hand Fallacy,Lost and Grounded Brewers,4.90,3.45,4.4%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F22%2F5%2F51605.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/hop-hand-fallacy--51605"", ""Beer Page"")",England,blue,white,
Tilquin Oude Gueuze Tilquin à l'ancienne Cuvée Paul,Gueuzerie Tilquin,17.75,4.20,7%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F66%2F29%2F293569.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/tilquin-oude-gueuze-tilquin-a-lancienne-cuvee-paul--293569"", ""Beer Page"")",Belgium,white,black,
Flotzinger Cola - Mix,Flötzinger Bräu,2.10,2.90,0.5%,Non-Alcoholic - Lager,beer-images.beerizer.com%2Fraw%2F60%2F29%2F297686.png,"=HYPERLINK(""https://beerizer.com/shop/beermerchants/flotzinger-cola-mix--297686"", ""Beer Page"")",Germany,brown,white,
IPA,Stone Brewing,2.79,3.74,6.9%,IPA - American,beer-images.beerizer.com%2Fraw%2F70%2F15%2F158636.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/stone-ipa--158636"", ""Beer Page"")",United States,dark,green,
Nittenauer Mein Doldenzwerg Pale Ale,Brauhaus Nittenau,3.19,3.57,6.3%,Pale Ale - American,beer-images.beerizer.com%2Fraw%2F70%2F15%2F158444.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/nittenauer-mein-doldenzwerg-pale-ale--158444"", ""Beer Page"")",Germany,white,black,
Nittenauer Weissbier,Brauhaus Nittenau,2.19,3.47,5.1%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F70%2F35%2F352226.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/nittenauer-weissbier--352226"", ""Beer Page"")",Germany,white,black,
Pilsener alkoholfrei,Ratsherrn Brauerei,2.19,2.86,N/A,Non-Alcoholic - Lager,beer-images.beerizer.com%2Fraw%2F70%2F35%2F352227.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/ratsherrn-pilsener-alkoholfrei--352227"", ""Beer Page"")",Germany,white,black,
Low & Slow (x Soap Street Pizza)6-Pack,Cloudwater Brew Co.,19.40,3.51,3.4%,Lager - American Light,beer-images.beerizer.com%2Fraw%2F29%2F38%2F389704.jpg,"=HYPERLINK(""https://beerizer.com/shop/cloudwater/low-slow-x-soap-street-pizza-6-pack--389704"", ""Beer Page"")",England,green,white,
