Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Straffe Hendrik Heritage - zonder kistje 2021 Quadrupel,Brouwerij De Halve Maan,30.00,4.03,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417626.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/straffe-hendrik-heritage-zonder-kistje-2021-quadrupel--417626"", ""Beer Page"")",Belgium,white,black,
Straffe Hendrik Heritage 2012 Quadrupel,Brouwerij De Halve Maan,52.50,4.03,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417629.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/straffe-hendrik-heritage-2012-quadrupel--417629"", ""Beer Page"")",Belgium,white,black,
Straffe Hendrik Heritage 2013 Quadrupel,Brouwerij De Halve Maan,50.00,4.03,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417630.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/straffe-hendrik-heritage-2013-quadrupel--417630"", ""Beer Page"")",Belgium,dark,light,
Straffe Hendrik Heritage 2023 Quadrupel,Brouwerij De Halve Maan,25.00,4.03,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417631.jpg,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/straffe-hendrik-heritage-2023-quadrupel--417631"", ""Beer Page"")",Belgium,gold,black,
Westvleteren 8 2023 Trappist,Brouwerij De Sint-Sixtusabdij van Westvleteren,8.00,4.03,10.2%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417918.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/westvleteren-8-2023-trappist--417918"", ""Beer Page"")",Belgium,blue,white,
métaphore Qvevri Lambiek/Geuze,Métaphore,39.95,4.03,5.2%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417331.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/metaphore-qvevri-lambiekgeuze--417331"", ""Beer Page"")",Czech Republic,black,white,
Westvleteren 8 2006 Trappist,Brouwerij De Sint-Sixtusabdij van Westvleteren,26.00,4.03,10.2%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417908.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/westvleteren-8-2006-trappist--417908"", ""Beer Page"")",Belgium,white,black,
Préarís Grand Cru 2016,Vliegende Paard Brouwers,12.50,4.03,10%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417845.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/vliegende-paard-brouwers-prearis-grand-cru-2016--417845"", ""Beer Page"")",Belgium,gold,black,
Antidoot Autonomia (2020/2021) Cider,Antidoot - Wilde Fermenten,65.00,4.03,7.5%,Cider - Herbed / Spiced / Hopped,beer-images.beerizer.com%2Fraw%2F97%2F41%2F415915.jpg,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/antidoot-autonomia-20202021-cider--415915"", ""Beer Page"")",Belgium,white,black,
Antidoot Autonomia 2021 Lambiek/Geuze,Antidoot - Wilde Fermenten,195.00,4.03,7.5%,Cider - Herbed / Spiced / Hopped,beer-images.beerizer.com%2Fraw%2F97%2F41%2F415917.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/antidoot-autonomia-2021-lambiekgeuze--415917"", ""Beer Page"")",Belgium,white,black,
