Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Oude Geuze Devillé,Den Herberg,4.10,4.02,6.7%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F66%2F13%2F133653.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/oude-geuze-deville--133653"", ""Beer Page"")",Belgium,brown,white,
Sako Stout Adelaar,Hi-Wire Brewing,9.10,3.25,8.3%,Stout - Other,beer-images.beerizer.com%2Fraw%2F66%2F32%2F321158.webp,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/sako-stout-adelaar--321158"", ""Beer Page"")",United States,unknown,unknown,
Through These Eyes,Long Live Beerworks,11.00,4.27,8.2%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F65%2F28%2F286520.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/through-these-eyes--286520"", ""Beer Page"")",United States,black,yellow,
Neck-tarine,Pulfer Brewery,9.00,4.23,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F65%2F41%2F410879.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/neck-tarine--410879"", ""Beer Page"")",Croatia,purple,red,
Rude Boy Rude Girl,Long Live Beerworks,10.40,4.19,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F65%2F41%2F411236.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/rude-boy-rude-girl--411236"", ""Beer Page"")",United States,pink,white,
Love That For You,Hidden Springs Ale Works,10.50,3.83,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F65%2F41%2F411154.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/love-that-for-you--411154"", ""Beer Page"")",United States,green,white,
Silver Peel,Garage Beer Co.,6.50,3.75,5%,Sour - Fruited Berliner Weisse,beer-images.beerizer.com%2Fraw%2F65%2F41%2F410765.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/silver-peel--410765"", ""Beer Page"")",Spain,white,red,
Grodziskie Mango Ale Bezalkoholowe,Browar Grodzisk,2.30,3.25,N/A,Non-Alcoholic - Other,beer-images.beerizer.com%2Fraw%2F65%2F37%2F370508.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/grodziskie-mango-ale-bezalkoholowe--370508"", ""Beer Page"")",Poland,gold,blue,
Tripel Eucos,De Grieze,3.80,3.41,8.2%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F54670.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/de-grieze-tripel-eucos--54670"", ""Beer Page"")",Netherlands,black,white,
Ruby,Abbaye de Leffe,2.75,3.20,5%,Fruit Beer,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53272.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/leffe-ruby--53272"", ""Beer Page"")",Belgium,red,white,
Hydra Fros'e,Kings Brewing Company,12.00,4.40,7%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F42%2F424040.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/hydra-frose--424040"", ""Beer Page"")",United States,black,yellow,
"Somewhere, Someday",Fonta Flora Brewery,50.00,4.37,12%,Barleywine - English,beer-images.beerizer.com%2Fraw%2F87%2F42%2F424045.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/somewhere-someday--424045"", ""Beer Page"")",United States,white,black,
Fros'e Kush Berries,Kings Brewing Company,11.50,4.35,7%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F87%2F42%2F424039.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/frose-kush-berries--424039"", ""Beer Page"")",United States,white,black,
Fruit Lady Schmoojee,Imprint Beer Co.,12.00,4.34,6.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F42%2F424042.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/fruit-lady-schmoojee--424042"", ""Beer Page"")",United States,white,black,
