Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Special Export,Guinness,3.95,3.51,8%,Stout - Foreign / Export,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53218.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/guinness-special-export--53218"", ""Beer Page"")",Ireland,black,gold,
Brouwerij de Klep Paeterke Döbbel,Brouwerij De Klep,3.60,3.43,7%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F33%2F25%2F252318.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/brouwerij-de-klep-paeterke-dobbel--252318"", ""Beer Page"")",Netherlands,red,yellow,
Brouwerij de Klep Witte van Grubbe,Brouwerij De Klep,3.60,3.42,5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F33%2F25%2F252320.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/brouwerij-de-klep-witte-van-grubbe--252320"", ""Beer Page"")",Netherlands,blue,white,
Framboos Oogst 2019,Brouwerij 3 Fonteinen,22.50,4.45,6.3%,Lambic - Framboise,beer-images.beerizer.com%2Fraw%2F23%2F4%2F49682.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/framboos-oogst-2019--49682"", ""Beer Page"")",Belgium,red,white,
Satan Black,Brouwerij De Block,2.95,3.40,8%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F27%2F34%2F348611.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/satan-black--348611"", ""Beer Page"")",Belgium,blue,white,
Black Mamba Barrel Aged,Eastside Brewing,12.00,4.21,13%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F87%2F38%2F380184.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/black-mamba-barrel-aged--380184"", ""Beer Page"")",Italy,black,white,
Summer Sour,Brasserie L'Apaisée,9.50,3.82,3%,Sour - Other,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-232466_2e118.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/summer-sour--376868"", ""Beer Page"")",Switzerland,unknown,unknown,
Made in the Shade,Rockabilly Brew,4.70,3.45,9.5%,Barleywine - Other,beer-images.beerizer.com%2Fraw%2F90%2F39%2F392951.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/made-in-the-shade--392951"", ""Beer Page"")",Denmark,dark,gold,
Schaarbeekse Oude Kriek,Hanssens Artisanaal,5.30,3.98,6.5%,Lambic - Kriek,beer-images.beerizer.com%2Fraw%2F66%2F20%2F202532.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/hanssens-schaarbeekse-oude-kriek--202532"", ""Beer Page"")",Belgium,white,black,
SPERANTO – DRAKO,Cervezas Speranto,7.90,3.92,7.6%,IPA - Imperial / Double New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-3693000_b285f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bereta/speranto-drako--392950"", ""Beer Page"")",Spain,blue,white,
Soft Living,Spookton Brew Co,4.90,3.79,4%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F55%2F39%2F392906.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/spookton-soft-living--392906"", ""Beer Page"")",England,pink,white,
Zz Amber Ale,Naparbier,4.80,3.51,5.5%,Red Ale - American Amber / Red,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-174574_e8e96_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bereta/zz-amber-ale--392882"", ""Beer Page"")",Spain,red,white,
Vicente Calderón,La Quince Brewing Co.,6.00,3.66,5.3%,Pale Ale - American,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6074341_66372_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bereta/vicente-calderon--392871"", ""Beer Page"")",Spain,red,yellow,
Export Porter 1750,Brouwerij Kees,3.95,3.84,10.5%,Porter - Imperial / Double,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53423.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/kees-export-porter-1750--53423"", ""Beer Page"")",Netherlands,black,white,
Captain Close Out,Dutch Bargain,4.50,3.83,7.4%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F33%2F39%2F392841.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/dutch-bargain-captain-close-out--392841"", ""Beer Page"")",Netherlands,unknown,unknown,
Brouwerij de Klep Draakstaeker,Brouwerij De Klep,4.20,3.70,10.5%,Barleywine - English,beer-images.beerizer.com%2Fraw%2F33%2F27%2F273911.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/brouwerij-de-klep-draakstaeker--273911"", ""Beer Page"")",Netherlands,white,black,
