Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Super Cadix,Antwerpse Brouw Compagnie,2.40,3.46,5.6%,Lager - IPL (India Pale Lager),beer-images.beerizer.com%2Fraw%2F33%2F5%2F54924.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/antwerpse-brouw-compagnie-super-cadix--54924"", ""Beer Page"")",Belgium,brown,white,
B3 Drie Granen Tripel,Berging Brouwerij,3.30,3.46,8.4%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F19%2F196505.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/berging-b3-drie-granen-tripel--196505"", ""Beer Page"")",Netherlands,white,black,
Blond (Bloond An De Maas),De Brugbrouwer,3.95,3.52,7%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F33%2F41%2F419976.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/de-brugbrouwer-blond-bloond-an-de-maas--419976"", ""Beer Page"")",Netherlands,unknown,unknown,
ZMRB Blue Berry,Berging Brouwerij,2.75,3.00,5.1%,Fruit Beer,beer-images.beerizer.com%2Fraw%2F33%2F41%2F419977.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/berging-zmrb-blue-berry--419977"", ""Beer Page"")",Netherlands,unknown,unknown,
Planets Don't Twinkle - Galaxy Single Hop DIPA,Verdant Brewing Co,9.90,4.07,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F48%2F41%2F419969.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/planets-dont-twinkle-galaxy-single-hop-dipa--419969"", ""Beer Page"")",England,black,white,
Ruffled,DOSKIWIS BREWING,7.40,3.99,6.4%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F48%2F41%2F419956.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/ruffled--419956"", ""Beer Page"")",Spain,blue,white,
True Oasis,Bereta Brewing Co.,6.90,3.94,8.3%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F48%2F41%2F419953.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/true-oasis--419953"", ""Beer Page"")",Romania,blue,white,
Hopzz_ Degree,Browar PINTA,8.90,3.94,7.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F48%2F41%2F419965.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/hopzz-degree--419965"", ""Beer Page"")",Poland,blue,white,
Hopzz_ Composite,Browar PINTA,7.40,3.85,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F48%2F41%2F419963.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/hopzz-composite--419963"", ""Beer Page"")",Poland,blue,white,
Hidden Fist,Goede Kant van het Spoor,5.90,3.64,5%,Lager - Japanese Rice,beer-images.beerizer.com%2Fraw%2F48%2F41%2F419975.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/hidden-fist--419975"", ""Beer Page"")",Netherlands,blue,white,
