Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
GRAND CRU,Brasserie de l'Abbaye du Val-Dieu,2.95,3.78,10.5%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F93%2F42%2F424560.png,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/grand-cru--424560"", ""Beer Page"")",Belgium,white,black,
TRIPEL,Brouwerij Slaapmutske,3.25,3.55,8.1%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F93%2F42%2F424561.png,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/tripel--424561"", ""Beer Page"")",Belgium,blue,gold,
STRANDGAPER,Scheldebrouwerij,2.75,3.48,6.2%,Blonde / Golden Ale - Other,beer-images.beerizer.com%2Fraw%2F93%2F42%2F424559.png,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/strandgaper--424559"", ""Beer Page"")",Belgium,yellow,black,
BLANCHE DE NAMUR,Brasserie du Bocq,1.95,3.40,4.5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F93%2F42%2F424558.png,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/blanche-de-namur--424558"", ""Beer Page"")",Belgium,white,blue,
Kromme Haring Kromme Haring: Whitebait,De Kromme Haring,3.95,3.31,4.5%,Wheat Beer - American Pale Wheat,beer-images.beerizer.com%2Fraw%2F93%2F39%2F396258.png,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/kromme-haring-kromme-haring-whitebait--396258"", ""Beer Page"")",Netherlands,white,black,
Omnipollo / Monkish - Coconut Space Brownie (Church Edition),Omnipollo,43.20,4.21,10.5%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F22%2F42%2F424550.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/omnipollo-monkish-coconut-space-brownie-church-edition--424550"", ""Beer Page"")",Sweden,black,white,
Levon XV,Omnipollo,21.60,3.84,9%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F22%2F42%2F424553.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/levon-xv--424553"", ""Beer Page"")",Sweden,black,white,
Omnipollo / Mortalis - Deep Crust Raspberry Cream Smoothie Sour,Omnipollo,21.10,3.69,6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F22%2F42%2F424549.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/omnipollo-mortalis-deep-crust-raspberry-cream-smoothie-sour--424549"", ""Beer Page"")",Sweden,orange,white,
Piccolo Limoncello,UnBarred Brewery,4.90,3.62,3.3%,Sour - Fruited Berliner Weisse,beer-images.beerizer.com%2Fraw%2F22%2F42%2F424554.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/piccolo-limoncello--424554"", ""Beer Page"")",England,blue,white,
Pina Colada,FrauGruber Brewing,8.99,3.78,6.3%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F18%2F42%2F424533.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/pina-colada--424533"", ""Beer Page"")",Germany,black,white,
