Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Reutberger Kloster-Pils,Klosterbrauerei Reutberg,2.29,3.32,5%,Pilsner - German,beer-images.beerizer.com%2Fraw%2F70%2F39%2F391308.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/reutberger-kloster-pils--391308"", ""Beer Page"")",Germany,white,black,
"Fruitesse On The Rocks 0,0 Alkoholfreies Fruitbeer",Brouwerij Liefmans,2.69,3.13,N/A,Non-Alcoholic - Other,beer-images.beerizer.com%2Fraw%2F70%2F23%2F230960.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/liefmans-fruitesse-on-the-rocks-00-alkoholfreies-fruitbeer--230960"", ""Beer Page"")",Belgium,blue,white,
Deus Brut des Flandres,Brouwerij Bosteels,23.95,3.87,11.5%,Bière de Champagne / Bière Brut,beer-images.beerizer.com%2Fraw%2F27%2F4%2F41605.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/deus-brut-des-flandres--41605"", ""Beer Page"")",Belgium,black,gold,
La Corne Tripel,Brasserie des Légendes,3.15,3.64,10%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F27%2F4%2F41808.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/la-corne-tripel--41808"", ""Beer Page"")",Belgium,red,white,
Koene Ridder,Rock City Brewing,3.20,3.49,7.2%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F27%2F39%2F391947.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/rock-city-koene-ridder--391947"", ""Beer Page"")",Netherlands,red,white,
La Corne Blond,Brasserie d'Ebly,2.55,3.21,5.6%,IPA - Belgian,beer-images.beerizer.com%2Fraw%2F27%2F4%2F41809.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/la-corne-blond--41809"", ""Beer Page"")",Belgium,white,black,
Alphageddon 3 - Eternal,Rock City Brewing,6.60,3.84,8%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F27%2F40%2F408450.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/rock-city-alphageddon-3-eternal--408450"", ""Beer Page"")",Netherlands,white,black,
Brouwerij Lost Berry Blast,Brouwerij LOST,7.00,3.84,6.6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F26%2F40%2F408443.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/brouwerij-lost-berry-blast--408443"", ""Beer Page"")",Netherlands,unknown,unknown,
Raw Power,Ebeltoft Gårdbryggeri,4.70,3.84,8.3%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F90%2F40%2F408427.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/raw-power--408427"", ""Beer Page"")",Denmark,green,black,
Røde Orm,Ebeltoft Gårdbryggeri,4.10,3.30,6.8%,Dark Ale,beer-images.beerizer.com%2Fraw%2F90%2F40%2F408428.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/rode-orm--408428"", ""Beer Page"")",Denmark,brown,white,
Lounge Lizard Lager,Beard Brew,4.70,3.20,4.8%,Lager - American,beer-images.beerizer.com%2Fraw%2F90%2F40%2F408425.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/lounge-lizard-lager--408425"", ""Beer Page"")",Denmark,white,black,
Tripel,De Brouwkamer,3.50,3.62,8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F51%2F24%2F244447.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/de-brouwkamer-tripel--244447"", ""Beer Page"")",Netherlands,gold,black,
Oude Kriek “toast”  2018  (season 17/18) Blend 14,Brouwerij 3 Fonteinen,32.00,4.49,6.4%,Lambic - Gueuze,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-2499943_02d72_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/oude-kriek-toast-2018-season-1718-blend-14--408408"", ""Beer Page"")",Belgium,white,black,
Framboos Oogst 2017 (BD2018) (season 17/18) Blend 16,Brouwerij 3 Fonteinen,32.00,4.42,6%,Lambic - Gueuze,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-VintageGeuze_11408.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/framboos-oogst-2017-bd2018-season-1718-blend-16--408409"", ""Beer Page"")",Belgium,beige,red,
45 Days Vienna Lager,To Øl,5.40,3.19,4.7%,Lager - Vienna,beer-images.beerizer.com%2Fraw%2F31%2F24%2F240910.jpg,"=HYPERLINK(""https://beerizer.com/shop/tool/45-days-vienna-lager--240910"", ""Beer Page"")",Denmark,white,black,
Tynt Meadow Blond,Mount Saint Bernard Abbey,4.70,3.53,5%,Blonde / Golden Ale - English,beer-images.beerizer.com%2Fraw%2F23%2F32%2F320432.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/tynt-meadow-blond--320432"", ""Beer Page"")",England,black,white,
Waffle Honeycomb Conjecture,Equilibrium Brewery,39.99,4.18,11%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F94%2F40%2F408356.jpg,"=HYPERLINK(""https://beerizer.com/shop/verdins/equilibrium-waffle-honeycomb-conjecture--408356"", ""Beer Page"")",United States,gold,black,
Two Thumbs Up,Hop Butcher For The World,12.50,4.03,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F94%2F40%2F408357.jpg,"=HYPERLINK(""https://beerizer.com/shop/verdins/hop-butcher-for-the-world-two-thumbs-up--408357"", ""Beer Page"")",United States,blue,white,
Doom Weaver,KOMPAAN Dutch Craft Beer Company,9.75,3.93,9.1%,Scotch Ale / Wee Heavy,beer-images.beerizer.com%2Fraw%2F94%2F40%2F408359.jpg,"=HYPERLINK(""https://beerizer.com/shop/verdins/doom-weaver--408359"", ""Beer Page"")",Netherlands,white,black,
Hellfire Elixir,KOMPAAN Dutch Craft Beer Company,9.75,3.47,8.4%,Porter - Baltic,beer-images.beerizer.com%2Fraw%2F94%2F40%2F408360.jpg,"=HYPERLINK(""https://beerizer.com/shop/verdins/hellfire-elixir--408360"", ""Beer Page"")",Netherlands,black,red,
Kompaan House Fiësta,KOMPAAN Dutch Craft Beer Company,3.00,3.28,4.5%,Lager - Mexican,beer-images.beerizer.com%2Fraw%2F94%2F40%2F408361.jpg,"=HYPERLINK(""https://beerizer.com/shop/verdins/kompaan-house-fiesta--408361"", ""Beer Page"")",Netherlands,blue,white,
Sureshot x Burnt Mill Edification Beckons,Sureshot Brewing,7.50,3.88,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F55%2F40%2F408350.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/sureshot-x-burnt-mill-edification-beckons--408350"", ""Beer Page"")",England,yellow,blue,
Senorita Awesome,Sureshot Brewing,5.80,3.72,4.5%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F55%2F40%2F408352.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/sureshot-senorita-awesome--408352"", ""Beer Page"")",England,white,black,
