Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Rye Turn Clyde,Bang The Elephant Brewing Co,9.70,3.96,12.6%,Barleywine - English,beer-images.beerizer.com%2Fraw%2F95%2F40%2F404659.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/rye-turn-clyde--404659"", ""Beer Page"")",England,red,white,
Tinto,Brouwerij Hof ten Dormaal,4.00,3.39,6%,Belgian Blonde,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-2410394_51c43_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/tinto--328488"", ""Beer Page"")",Belgium,red,white,
Abstinenence Absolue NA IPA,Brasserie Surréaliste,4.00,3.26,0.4%,Non-Alcoholic - IPA,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5830651_5bf96_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/abstinenence-absolue-na-ipa--424814"", ""Beer Page"")",Belgium,blue,white,
Small Dreams,Brew Your Mind,4.71,3.99,5.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F62%2F28%2F282479.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/small-dreams--282479"", ""Beer Page"")",Hungary,blue,white,
Insania Basil Hayden BA,Blackout Brewing,10.00,4.26,15%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F39%2F392045.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/insania-basil-hayden-ba--392045"", ""Beer Page"")",Romania,black,white,
Sleep No More French Whiskey BA,Blackout Brewing,10.50,4.20,11%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F87%2F36%2F364018.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/sleep-no-more-french-whiskey-ba--364018"", ""Beer Page"")",Romania,black,white,
Emotion Sickness BA Maker's Mark,Blackout Brewing,10.00,4.17,11%,Stout - Imperial / Double Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5829256_b6432_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/emotion-sickness-ba-makers-mark--351046"", ""Beer Page"")",Romania,black,white,
Solera Sour Project 24 | 02 Morellen,Brouwerij Halve Tamme,19.75,4.16,7.1%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F87%2F39%2F396439.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/solera-sour-project-24-02-morellen--396439"", ""Beer Page"")",Netherlands,white,black,
Brownie Bowl – Pistachio Chocolate,Browar Nepomucen,6.75,4.16,9%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F40%2F409940.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/brownie-bowl-pistachio-chocolate--409940"", ""Beer Page"")",Poland,green,white,
Quantum PX,Blackout Brewing,9.99,4.11,12%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F87%2F36%2F364020.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/quantum-px--364020"", ""Beer Page"")",Romania,brown,white,
Smoothie Bowl – Soft & Fruity,Browar Nepomucen,5.50,3.89,5.3%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F40%2F409939.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/smoothie-bowl-soft-fruity--409939"", ""Beer Page"")",Poland,gold,black,
Stronger Things,Cierzo Brewing Co./ Hoppy,4.50,3.54,7.8%,Strong Ale - English,beer-images.beerizer.com%2Fraw%2F87%2F40%2F405300.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/stronger-things--405300"", ""Beer Page"")",Spain,white,black,
Pixie,Tartarus Beers,4.00,3.50,0.5%,Non-Alcoholic - Pale Ale,beer-images.beerizer.com%2Fraw%2F87%2F38%2F387586.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/pixie--387586"", ""Beer Page"")",England,black,white,
