Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Star Light,Equilibrium Brewery,9.64,4.10,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F95%2F40%2F409541.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/star-light--409541"", ""Beer Page"")",United States,blue,white,
I See You,Finback Brewery,10.34,4.08,8%,IPA - Fruited,beer-images.beerizer.com%2Fraw%2F95%2F40%2F409562.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/i-see-you--409562"", ""Beer Page"")",United States,orange,white,
"Gelato: Banana, Peach & Calamansi Pudding",Funky Fluid,6.44,4.05,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F95%2F40%2F407198.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/gelato-banana-peach-calamansi-pudding--407198"", ""Beer Page"")",Poland,orange,black,
Tower of Power,Sudden Death Brewing Co.,7.14,4.01,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F95%2F40%2F405846.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/tower-of-power--405846"", ""Beer Page"")",Germany,pink,yellow,
Memphis Maffia Gold EDT,Mad Scientist,7.84,4.00,12.5%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F95%2F40%2F404835.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/memphis-maffia-gold-edt--404835"", ""Beer Page"")",Hungary,gold,black,
Ascendance,Revenant Brewing Project,6.34,3.98,8.4%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F95%2F40%2F406737.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/ascendance--406737"", ""Beer Page"")",Finland,black,white,
Fantasm Planes,Whiplash,4.84,3.86,5.5%,Pale Ale - XPA (Extra Pale),beer-images.beerizer.com%2Fraw%2F95%2F41%2F412493.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/fantasm-planes--412493"", ""Beer Page"")",Ireland,white,black,
Tiny Barrel Project: Memphis Maffia,Mad Scientist,10.34,3.84,12%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F95%2F40%2F404731.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/tiny-barrel-project-memphis-maffia--404731"", ""Beer Page"")",Hungary,black,white,
Gelato: Green Jelly,Funky Fluid,6.44,3.83,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F95%2F40%2F405851.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/gelato-green-jelly--405851"", ""Beer Page"")",Poland,green,white,
Crema de la Cream,Dutch Bargain,4.84,3.82,8%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F95%2F40%2F407915.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/crema-de-la-cream--407915"", ""Beer Page"")",Netherlands,white,black,
