Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Dunes,Bereta Brewing Co.,9.08,3.87,4.3%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F62%2F39%2F399701.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/dunes--399701"", ""Beer Page"")",Romania,pink,white,
Child Labor,Bereta Brewing Co.,7.78,3.86,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F62%2F39%2F399700.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/child-labor--399700"", ""Beer Page"")",Romania,yellow,red,
Breugem Howdy,Breugem Bier,3.80,3.48,5.7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F27%2F39%2F399688.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/breugem-howdy--399688"", ""Beer Page"")",Netherlands,blue,white,
Bianca Expedition Blueberry Blackberry Kiwi Lassi Gose,Omnipollo,15.32,4.28,6%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F53%2F39%2F399679.jpg,"=HYPERLINK(""https://beerizer.com/shop/drinkonline/omnipollo-bianca-expedition-blueberry-blackberry-kiwi-lassi-gose--399679"", ""Beer Page"")",Sweden,blue,white,
Golgoth Whisky Barrel Aged,Brasserie Iron,7.20,4.12,11%,Stout - Imperial / Double Oatmeal,beer-images.beerizer.com%2Fraw%2F84%2F36%2F363506.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/golgoth-whisky-barrel-aged--363506"", ""Beer Page"")",France,white,black,
Sauvage à l'Abricot,Brasserie Iron,6.30,3.97,7%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F84%2F39%2F399674.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/sauvage-a-labricot--399674"", ""Beer Page"")",France,red,white,
Heliott,Brasserie Iron,5.50,3.85,6%,IPA - American,beer-images.beerizer.com%2Fraw%2F84%2F39%2F399673.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/heliott--399673"", ""Beer Page"")",France,black,white,
Iron | Gose Abricot Laurier Barrel Aged | 7%,Brasserie Iron,6.10,3.79,7%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F84%2F39%2F399676.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/iron-gose-abricot-laurier-barrel-aged-7--399676"", ""Beer Page"")",France,black,red,
Iron | Gose Cassis Basilic | 6%,Brasserie Iron,3.90,3.76,6.9%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F84%2F32%2F321194.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/iron-gose-cassis-basilic-6--321194"", ""Beer Page"")",France,purple,white,
Blanche Fleurs de Sureau,Brasserie Iron,3.90,3.73,5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F84%2F35%2F359000.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/blanche-fleurs-de-sureau--359000"", ""Beer Page"")",France,green,white,
Iron | Triple Fruited Gose Mangue & Goyave | 10%,Brasserie Iron,4.60,3.71,10%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F84%2F39%2F399671.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/iron-triple-fruited-gose-mangue-goyave-10--399671"", ""Beer Page"")",France,yellow,black,
Iron | Barley Wine Pain Perdu | 10%,Brasserie Iron,4.40,3.57,10%,Barleywine - Other,beer-images.beerizer.com%2Fraw%2F84%2F39%2F399672.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/iron-barley-wine-pain-perdu-10--399672"", ""Beer Page"")",France,white,gold,
Gaffel Kölsch,Privatbrauerei Gaffel Becker,2.29,3.35,4.8%,Kölsch,beer-images.beerizer.com%2Fraw%2F70%2F35%2F355425.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/gaffel-kolsch--355425"", ""Beer Page"")",Germany,white,blue,
Speling van het Lot XI.xii: Pruim Haganta 2023,Brouwerij 3 Fonteinen,30.00,4.27,6.2%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F23%2F39%2F399626.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/speling-van-het-lot-xixii-pruim-haganta-2023--399626"", ""Beer Page"")",Belgium,white,black,
Oude Groseille Rouge Tilquin à l'Ancienne 2018,Gueuzerie Tilquin,43.90,4.23,6.6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F23%2F39%2F399628.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/oude-groseille-rouge-tilquin-a-lancienne-2018--399628"", ""Beer Page"")",Belgium,white,black,
Oude Cassis Tilquin à l'Ancienne 2019,Gueuzerie Tilquin,38.10,4.16,6.3%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F23%2F8%2F86269.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/oude-cassis-tilquin-a-lancienne-2019--86269"", ""Beer Page"")",Belgium,white,black,
