Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Legacy No. 19,Brouwerij Frontaal,12.10,4.13,10%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422283.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/legacy-no-19--422283"", ""Beer Page"")",Netherlands,black,white,
Cocobänger,Põhjala,9.20,4.12,12.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422276.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/cocobanger--422276"", ""Beer Page"")",Estonia,blue,white,
I've Got Friends In the Music Business B.A. 2024,Brouwerij Frontaal,10.80,4.08,10.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422280.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/ive-got-friends-in-the-music-business-ba-2024--422280"", ""Beer Page"")",Netherlands,blue,white,
Piece of Cake: Tiramisu,Brouwerij Frontaal,8.80,4.03,10%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422290.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/piece-of-cake-tiramisu--422290"", ""Beer Page"")",Netherlands,black,white,
Piece of Cake: Apple Crumble Pie,Brouwerij Frontaal,10.80,3.99,10.5%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422289.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/piece-of-cake-apple-crumble-pie--422289"", ""Beer Page"")",Netherlands,black,white,
Series 1: Salted Caramel,Menno Olivier Brewing,7.40,3.97,13%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422291.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/series-1-salted-caramel--422291"", ""Beer Page"")",Spain,black,white,
Piece Of Cake Rocky Road,Brouwerij Frontaal,7.80,3.96,10%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422288.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/piece-of-cake-rocky-road--422288"", ""Beer Page"")",Netherlands,black,white,
1850 10 Years Edition,Brouwerij Kees,7.40,3.96,12.8%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422282.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/kees-1850-10-years-edition--422282"", ""Beer Page"")",Netherlands,blue,white,
No Way Out B.A.,Brouwerij Frontaal,11.40,3.93,10.5%,Barleywine - Other,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422286.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/no-way-out-ba--422286"", ""Beer Page"")",Netherlands,blue,white,
Series 1: Selim Chilli Pepper,Menno Olivier Brewing,7.40,3.91,13%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F90%2F42%2F422292.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/series-1-selim-chilli-pepper--422292"", ""Beer Page"")",Spain,black,white,
