Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Torpedo,Sierra Nevada Brewing Co.,3.29,3.86,8%,IPA - American,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429713.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/torpedo--429713"", ""Beer Page"")",United States,green,white,
Torpedo,Sierra Nevada Brewing Co.,2.99,3.86,8%,IPA - American,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429812.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/torpedo--429812"", ""Beer Page"")",United States,blue,white,
Ikigai,The Piggy Brewing Company,6.29,3.86,5%,Sour - Other Gose,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429722.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/ikigai--429722"", ""Beer Page"")",France,black,white,
Fresh,Oso Brew Co,6.99,3.86,5.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429685.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/fresh--429685"", ""Beer Page"")",Spain,green,white,
Christmas Ale,Brouwerij St.Bernardus,4.29,3.86,10%,Winter Ale,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429606.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/christmas-ale--429606"", ""Beer Page"")",Belgium,dark,white,
Canniballistics,Bad Seed Brewing,8.29,3.85,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429546.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/canniballistics--429546"", ""Beer Page"")",Denmark,green,white,
Delirium Tremens,Delirium - Huyghe Brewery,3.69,3.84,8.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429972.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/delirium-tremens--429972"", ""Beer Page"")",Belgium,white,black,
Accom,Brauhaus Bevog,8.99,3.84,9.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429514.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/accom--429514"", ""Beer Page"")",Austria,black,white,
8,Abbaye Notre-Dame de Saint-Rémy,3.49,3.84,9.2%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429448.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/8--429448"", ""Beer Page"")",Belgium,gray,black,
DDH NZ Cascade x Nelson Sauvin Pale Ale,Ārpus Brewing Co.,6.99,3.84,5.5%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F12%2F43%2F430055.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/ddh-nz-cascade-x-nelson-sauvin-pale-ale--430055"", ""Beer Page"")",Latvia,brown,white,
13 Toes,CoolHead Brew,7.49,3.83,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429566.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/13-toes--429566"", ""Beer Page"")",Finland,black,white,
#IPA,To Øl,5.49,3.83,8.7%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429837.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/ipa--429837"", ""Beer Page"")",Denmark,white,black,
Hollow Core (Vault City Collab),Garage Beer Co.,7.99,3.83,7%,IPA - Fruited,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429509.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/hollow-core-vault-city-collab--429509"", ""Beer Page"")",Spain,red,white,
Northern Rising,Northern Monk,5.49,3.83,5.5%,Pale Ale - American,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429877.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/northern-rising--429877"", ""Beer Page"")",England,gray,white,
Sour Rosé,Crooked Stave Artisan Beer Project,4.99,3.82,4.5%,Wild Ale - American,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429523.png,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/sour-rose--429523"", ""Beer Page"")",United States,pink,white,
Senatsbock 2025,ÜberQuell Brauwerkstätten,4.19,3.82,7.5%,Bock - Doppelbock,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429444.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/senatsbock-2025--429444"", ""Beer Page"")",Germany,brown,white,
Florida Weisse MANGUE / PASSION / PIMENT,Popihn,7.79,3.82,6%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429635.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/florida-weisse-mangue-passion-piment--429635"", ""Beer Page"")",France,white,black,
Eroica,The Piggy Brewing Company,4.89,3.81,6.1%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429771.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/eroica--429771"", ""Beer Page"")",France,blue,white,
Tripel,Brouwerij der Trappisten van Westmalle,3.49,3.81,9.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429697.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/tripel--429697"", ""Beer Page"")",Belgium,white,black,
Stay Trippy,Schwarze Rose,6.99,3.81,6%,IPA - American,beer-images.beerizer.com%2Fraw%2F12%2F42%2F429970.jpg,"=HYPERLINK(""https://beerizer.com/shop/beyond_beer/stay-trippy--429970"", ""Beer Page"")",Germany,black,orange,
