Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Gelato: Mango Cheesecake,Funky Fluid,6.20,4.07,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F69%2F42%2F423225.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/gelato-mango-cheesecake--423225"", ""Beer Page"")",Poland,black,white,
Gelato: Summer Salad,Funky Fluid,6.20,3.93,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F69%2F42%2F423226.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/gelato-summer-salad--423226"", ""Beer Page"")",Poland,white,black,
Shatter,Sixpoint Brewery,4.40,3.92,8.7%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F69%2F42%2F423222.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/shatter--423222"", ""Beer Page"")",United States,green,white,
Gelato: Frutti Di Bosco,Funky Fluid,6.20,3.92,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F69%2F42%2F423227.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/gelato-frutti-di-bosco--423227"", ""Beer Page"")",Poland,blue,white,
Gelato: Red Jelly,Funky Fluid,6.20,3.88,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F69%2F42%2F423228.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/gelato-red-jelly--423228"", ""Beer Page"")",Poland,red,white,
Fizzy,Funky Fluid,4.70,3.56,2.8%,Grodziskie / Grätzer,beer-images.beerizer.com%2Fraw%2F69%2F42%2F423223.jpg,"=HYPERLINK(""https://beerizer.com/shop/gedeeldevreugde/fizzy--423223"", ""Beer Page"")",Poland,white,black,
What Is This New Devilry?,Sureshot Brewing,6.40,3.97,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F21%2F42%2F423220.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/what-is-this-new-devilry--423220"", ""Beer Page"")",England,black,white,
Too Busy Looking Good,Sureshot Brewing,6.20,3.92,6%,IPA - New Zealand,beer-images.beerizer.com%2Fraw%2F21%2F42%2F423219.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/too-busy-looking-good--423219"", ""Beer Page"")",England,yellow,black,
Just Read The Instructions,Sureshot Brewing,5.70,3.85,5.5%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F21%2F42%2F423216.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/just-read-the-instructions--423216"", ""Beer Page"")",England,white,black,
Hearts of Oak X Dan Snow,Vibrant Forest Brewery,5.30,3.83,6.6%,IPA - American,beer-images.beerizer.com%2Fraw%2F21%2F42%2F423215.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/hearts-of-oak-x-dan-snow--423215"", ""Beer Page"")",England,white,black,
Doubtful Sound,Vibrant Forest Brewery,4.60,3.65,5.5%,Lager - Pale,beer-images.beerizer.com%2Fraw%2F21%2F42%2F423214.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/doubtful-sound--423214"", ""Beer Page"")",England,blue,white,
Royal Cookie: Rocky Road,Funky Fluid,7.80,4.16,12%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F92%2F42%2F423211.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/royal-cookie-rocky-road--423211"", ""Beer Page"")",Poland,purple,white,
Royal Cookie: Dubai Chocolate,Funky Fluid,8.70,3.88,12%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F92%2F42%2F423210.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/royal-cookie-dubai-chocolate--423210"", ""Beer Page"")",Poland,blue,white,
Cherry,Funky Fluid,2.60,3.76,4%,Sour - Fruited Berliner Weisse,beer-images.beerizer.com%2Fraw%2F92%2F42%2F423208.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/cherry--423208"", ""Beer Page"")",Poland,white,black,
Boost,Funky Fluid,3.90,3.67,6.4%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F92%2F42%2F423212.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/boost--423212"", ""Beer Page"")",Poland,red,yellow,
