Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Bourbon County Brand Macaroon 2024,Goose Island Beer Co.,31.50,4.27,14.6%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422387.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/goose-island-bourbon-county-brand-macaroon-2024--422387"", ""Beer Page"")",United States,white,black,
Boerenerf Ambrosia - Kriek & Zwarte Bes (2023),Het Boerenerf Eylenbosch,23.50,4.27,12%,Mead - Melomel,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422335.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/boerenerf-ambrosia-kriek-zwarte-bes-2023--422335"", ""Beer Page"")",Belgium,gold,black,
White Dog x Funky Fluid Will It Float #17,White Dog Brewery,9.50,4.27,6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422581.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/white-dog-x-funky-fluid-will-it-float-17--422581"", ""Beer Page"")",Netherlands,white,black,
Vignerone 2024,Brasserie Cantillon,37.50,4.25,7.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422351.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/cantillon-vignerone-2024--422351"", ""Beer Page"")",Belgium,blue,white,
Cuvee Saint-Gilloise,Brasserie Cantillon,37.50,4.25,5.5%,Lambic - Traditional,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422348.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/cantillon-cuvee-saint-gilloise--422348"", ""Beer Page"")",Belgium,dark,white,
Will It Float #16,White Dog Brewery,9.50,4.25,6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422580.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/white-dog-will-it-float-16--422580"", ""Beer Page"")",Netherlands,white,black,
Hotel chez Henri,Brasserie du Bas-Canada,9.99,4.23,7.1%,IPA - American,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422339.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/brasserie-du-bas-canada-hotel-chez-henri--422339"", ""Beer Page"")",Canada,white,red,
Saint Lamvinus 2024,Brasserie Cantillon,39.99,4.23,7.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422350.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/cantillon-saint-lamvinus-2024--422350"", ""Beer Page"")",Belgium,white,black,
Hot Cakes #10,Pulfer Brewery,11.60,4.21,6%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422492.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/pulfer-hot-cakes-10--422492"", ""Beer Page"")",Croatia,yellow,black,
Flash Point (2024),Bottle Logic Brewing,37.50,4.21,12.5%,Barleywine - English,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422336.png,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/bottle-logic-brewing-flash-point-2024--422336"", ""Beer Page"")",United States,black,white,
Cookies & Cream,Equilibrium Brewery,27.50,4.20,11%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422371.png,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/equilibrium-brewery-cookies-cream--422371"", ""Beer Page"")",United States,blue,white,
Classic Geuze 2024,Brasserie Cantillon,24.99,4.20,5.5%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422347.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/cantillon-classic-geuze-2024--422347"", ""Beer Page"")",Belgium,white,black,
Pulfer x Bravoure EL Charro Negro,Pulfer Brewery,12.50,4.19,10.8%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422494.png,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/pulfer-x-bravoure-el-charro-negro--422494"", ""Beer Page"")",Croatia,brown,yellow,
Waffle Honeycomb Conjecture,Equilibrium Brewery,39.99,4.18,11%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422373.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/equilibrium-waffle-honeycomb-conjecture--422373"", ""Beer Page"")",United States,blue,white,
Horror Vacui,Mad Scientist,31.99,4.18,11.3%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422443.png,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/mad-scientist-horror-vacui--422443"", ""Beer Page"")",Hungary,blue,white,
All Nelson Everything,Other Half Brewing Co.,11.50,4.18,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422474.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/other-half-all-nelson-everything--422474"", ""Beer Page"")",United States,black,gold,
Green Diamonds,Other Half Brewing Co.,11.50,4.18,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422477.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/other-half-green-diamonds--422477"", ""Beer Page"")",United States,blue,white,
Moctezuma,La Superbe,9.75,4.17,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422424.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/la-superbe-moctezuma--422424"", ""Beer Page"")",France,black,white,
Moersleutel 9 Years: Helios' Island,Moersleutel Craft Brewery,8.75,4.16,11%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422459.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/moersleutel-9-years-helios-island--422459"", ""Beer Page"")",Netherlands,white,black,
Sleepless Sipper,Floem,7.75,4.15,12%,IPA - Quadruple,beer-images.beerizer.com%2Fraw%2F68%2F42%2F422377.jpg,"=HYPERLINK(""https://beerizer.com/shop/brother_beer/floem-sleepless-sipper--422377"", ""Beer Page"")",Netherlands,white,black,
