Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Dips & Pieces,Vault City Brewing,8.60,4.27,13%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432273.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/dips-pieces--432273"", ""Beer Page"")",Scotland,orange,red,
Peach & Apricot Pastel De Nata,Vault City Brewing,5.25,4.18,4.8%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6315822_b4af9_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/peach-apricot-pastel-de-nata--432271"", ""Beer Page"")",Scotland,blue,white,
Memory Leak,FUERST WIACEK,6.45,4.14,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432268.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/memory-leak--432268"", ""Beer Page"")",Germany,blue,white,
Giving Chaos,FUERST WIACEK,6.00,4.10,6.8%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432267.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/giving-chaos--432267"", ""Beer Page"")",Germany,white,black,
Flex Zone,FUERST WIACEK,6.00,4.10,6.8%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432265.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/flex-zone--432265"", ""Beer Page"")",Germany,blue,white,
Caramelised Apple Cinnamon Crumble Doughnut,Vault City Brewing,5.25,4.06,4.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432269.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/caramelised-apple-cinnamon-crumble-doughnut--432269"", ""Beer Page"")",Scotland,white,red,
Blackberry Tonka Vanilla Glaze Doughnut,Vault City Brewing,5.25,4.04,4.5%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432270.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/blackberry-tonka-vanilla-glaze-doughnut--432270"", ""Beer Page"")",Scotland,blue,white,
Loud Typing,FUERST WIACEK,5.60,4.03,6.2%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432266.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/loud-typing--432266"", ""Beer Page"")",Germany,white,black,
Reverb,Rock City Brewing,6.00,3.87,6.5%,Pale Ale - American,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432276.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/reverb--432276"", ""Beer Page"")",Netherlands,blue,yellow,
Crispi (Pilsner Italian),FUERST WIACEK,5.00,3.78,5%,Pilsner - Italian,beer-images.beerizer.com%2Fraw%2F87%2F43%2F432264.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/crispi-pilsner-italian--432264"", ""Beer Page"")",Germany,white,black,
Mango Chilli Margarita,Vault City Brewing,5.25,3.78,5%,Sour - Fruited Gose,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6315819_58413_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/mango-chilli-margarita--432272"", ""Beer Page"")",Scotland,white,black,
Juicy Twist Fruit Sour,서울브루어리ㅣSEOUL BREWERY,4.90,3.73,3.8%,Sour - Fruited,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6219020_ac8fd_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/juicy-twist-fruit-sour--432275"", ""Beer Page"")",South Korea,white,black,
Night Bloom Gose,서울브루어리ㅣSEOUL BREWERY,4.50,3.69,4.5%,Sour - Traditional Gose,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-3186894_1b81b_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/night-bloom-gose--432274"", ""Beer Page"")",South Korea,black,white,
Buried Treasure,Rock City Brewing,4.25,3.98,11%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F41%2F414718.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rock-city-buried-treasure--414718"", ""Beer Page"")",Netherlands,brown,white,
Liquid Cocaine,Mad Scientist,4.50,3.77,9%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F41%2F414720.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/mad-scientist-liquid-cocaine--414720"", ""Beer Page"")",Hungary,dark,red,
Moersleutel Crank the Juice,Moersleutel Craft Brewery,3.95,3.77,5.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F39%2F391609.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/moersleutel-crank-the-juice--391609"", ""Beer Page"")",Netherlands,green,white,
Moersleutel Wrench,Moersleutel Craft Brewery,3.95,3.65,5.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F51%2F43%2F432261.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/moersleutel-wrench--432261"", ""Beer Page"")",Netherlands,orange,white,
Moersleutel Wit,Moersleutel Craft Brewery,3.95,3.57,5.5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F51%2F43%2F432262.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/moersleutel-wit--432262"", ""Beer Page"")",Netherlands,blue,white,
Moersleutel Blond,Moersleutel Craft Brewery,3.95,3.56,6.5%,Blonde / Golden Ale - Other,beer-images.beerizer.com%2Fraw%2F51%2F43%2F432263.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/moersleutel-blond--432263"", ""Beer Page"")",Netherlands,blue,white,
Non-Alcoholic Koene Ridder,Rock City Brewing,2.95,3.54,0.33%,Non-Alcoholic - Porter / Stout,beer-images.beerizer.com%2Fraw%2F51%2F32%2F323913.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rock-city-non-alcoholic-koene-ridder--323913"", ""Beer Page"")",Netherlands,black,white,
Zilver,Brouwerij De Drie Ringen,3.75,3.44,5.5%,Wheat Beer - Dunkelweizen,beer-images.beerizer.com%2Fraw%2F51%2F35%2F359341.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/de-drie-ringen-zilver--359341"", ""Beer Page"")",Netherlands,dark,white,
Non-Alcoholic Hazy Pale Ale,Rock City Brewing,2.95,3.33,0.33%,Non-Alcoholic - Pale Ale,beer-images.beerizer.com%2Fraw%2F51%2F32%2F323914.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rock-city-non-alcoholic-hazy-pale-ale--323914"", ""Beer Page"")",Netherlands,blue,white,
Non-Alcoholic Second Date,Rock City Brewing,3.25,3.30,0.33%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F51%2F35%2F353587.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rock-city-non-alcoholic-second-date--353587"", ""Beer Page"")",Netherlands,pink,black,
Péché Mortel Bourbon,Brasserie Dieu du Ciel!,9.20,4.26,9.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432253.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/brasserie-dieu-du-ciel-peche-mortel-bourbon--432253"", ""Beer Page"")",Canada,N/A,N/A,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=60)"
Péché Mortel,Brasserie Dieu du Ciel!,9.20,4.10,9.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432252.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/brasserie-dieu-du-ciel-peche-mortel--432252"", ""Beer Page"")",Canada,yellow,black,
Bellwoods A DIPA W/ Erebus & Simcoe,Bellwoods Brewery,10.40,4.04,8.5%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432256.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-a-dipa-w-erebus-simcoe--432256"", ""Beer Page"")",Canada,black,white,
Bellwoods x The Veil Burning Sugar House,Bellwoods Brewery,10.40,4.00,7.8%,Stout - Pastry,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432257.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-x-the-veil-burning-sugar-house--432257"", ""Beer Page"")",Canada,black,white,
An IPA We Made W/ All My Friends,Bellwoods Brewery,8.40,3.97,7%,IPA - American,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432255.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-an-ipa-we-made-w-all-my-friends--432255"", ""Beer Page"")",Canada,blue,white,
Jutsu,Bellwoods Brewery,7.60,3.94,5.6%,Pale Ale - American,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432254.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-jutsu--432254"", ""Beer Page"")",Canada,white,black,
Non-Alcoholic Jelly King w/ Raspberry + Blackberry,Bellwoods Brewery,5.50,3.91,0.5%,Non-Alcoholic - Sour,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432260.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-non-alcoholic-jelly-king-w-raspberry-blackberry--432260"", ""Beer Page"")",Canada,red,white,
Grisette (Pink Guava & Rhubarb),Bellwoods Brewery,7.80,3.87,3.5%,Farmhouse Ale - Grisette,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432258.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-grisette-pink-guava-rhubarb--432258"", ""Beer Page"")",Canada,pink,white,
Solstice d'Eté Cerise,Brasserie Dieu du Ciel!,6.90,3.83,5.9%,Sour - Fruited Berliner Weisse,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432250.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/brasserie-dieu-du-ciel-solstice-dete-cerise--432250"", ""Beer Page"")",Canada,brown,white,
Solstice d'Été Mangue,Brasserie Dieu du Ciel!,6.90,3.81,5.9%,Sour - Fruited Berliner Weisse,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432251.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/brasserie-dieu-du-ciel-solstice-dete-mangue--432251"", ""Beer Page"")",Canada,white,black,
Non-Alcoholic Jelly King,Bellwoods Brewery,5.50,3.73,0.5%,Non-Alcoholic - Sour,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432259.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/bellwoods-non-alcoholic-jelly-king--432259"", ""Beer Page"")",Canada,white,black,
Wonder - HOŘKÝ LEŽÁK,Moon Lark Brewery,4.90,3.98,5%,Pilsner - Czech / Bohemian,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6359473_76cc2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/wonder-horky-lezak--432248"", ""Beer Page"")",Poland,green,black,
Zigzag - Hazy DIPA,Moon Lark Brewery,6.50,3.95,7.6%,IPA - Imperial / Double New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5039896_0b8b2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/zigzag-hazy-dipa--432242"", ""Beer Page"")",Poland,white,black,
Reef - Hazy IPA,Moon Lark Brewery,5.90,3.89,6.3%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5027366_c9069_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/reef-hazy-ipa--432243"", ""Beer Page"")",Poland,white,blue,
Goat - Rauch Doppelbock,Moon Lark Brewery,5.90,3.85,8.5%,Rauchbier,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5662590_f3767_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/goat-rauch-doppelbock--432244"", ""Beer Page"")",Poland,purple,white,
Dust - American Rye Pale Ale,Moon Lark Brewery,5.50,3.82,5.2%,Rye Beer,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5236727_afbd5_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/dust-american-rye-pale-ale--432246"", ""Beer Page"")",Poland,white,black,
