Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Disco Pirate,14 Cannons,8.77,3.79,7.2%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F11%2F41%2F413466.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/disco-pirate--413466"", ""Beer Page"")",United States,blue,white,
Tyrannicide,14 Cannons,11.29,3.76,7.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F11%2F41%2F413465.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/tyrannicide--413465"", ""Beer Page"")",United States,green,white,
Tripel,Het Biermeisje,2.75,3.63,9%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F87%2F33%2F331228.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/tripel--331228"", ""Beer Page"")",Netherlands,red,white,
Barrel Aged Quadrupel Jamaican Rum 2022,Gulpener Bierbrouwerij,7.20,4.07,12%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F27%2F37%2F379701.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/gulpener-barrel-aged-quadrupel-jamaican-rum-2022--379701"", ""Beer Page"")",Netherlands,black,red,
Korenwolf Wit,Gulpener Bierbrouwerij,2.00,3.26,N/A,Non-Alcoholic - Wheat,beer-images.beerizer.com%2Fraw%2F27%2F40%2F402572.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/korenwolf-wit--402572"", ""Beer Page"")",Netherlands,blue,white,
"Marleen ""Blanche"" 2023",Vermeersch,36.75,4.21,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F8%2F26%2F265253.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-marleen-blanche-2023--265253"", ""Beer Page"")",Belgium,white,black,
Marie-Joseph 2023,Vermeersch,36.75,4.20,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F8%2F35%2F353367.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-marie-joseph-2023--353367"", ""Beer Page"")",Belgium,white,black,
Lisa 2023,Vermeersch,36.75,4.17,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F8%2F35%2F353368.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-lisa-2023--353368"", ""Beer Page"")",Belgium,white,black,
Alice 2023,Vermeersch,36.75,4.04,6%,Lambic - Kriek,beer-images.beerizer.com%2Fraw%2F8%2F35%2F353372.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-alice-2023--353372"", ""Beer Page"")",Belgium,black,white,
Jan X Lieve 2023,Vermeersch,36.75,4.02,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F8%2F38%2F387172.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-jan-x-lieve-2023--387172"", ""Beer Page"")",Belgium,black,white,
Lieve X Marie 2023,Vermeersch,36.75,3.99,6%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F8%2F35%2F353369.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-lieve-x-marie-2023--353369"", ""Beer Page"")",Belgium,blue,white,
David 2023,Vermeersch,36.75,3.92,6%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F8%2F35%2F353371.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/vermeersch-david-2023--353371"", ""Beer Page"")",Belgium,white,black,
