Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Gruitig Grietje,Brouwerij BorrelNoot,3.30,2.77,5.4%,Historical Beer - Gruit / Ancient Herbed Ale,beer-images.beerizer.com%2Fraw%2F48%2F41%2F411570.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/gruitig-grietje--411570"", ""Beer Page"")",Netherlands,blue,white,
Lust For Life DDH IPA,BRULO,3.95,3.41,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F93%2F39%2F394616.png,"=HYPERLINK(""https://beerizer.com/shop/littlebeershop/lust-for-life-ddh-ipa--394616"", ""Beer Page"")",Scotland,blue,white,
Woest Imperial Stout,Dutch Bargain,4.49,3.75,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271516.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-woest-imperial-stout--271516"", ""Beer Page"")",Netherlands,black,white,
Turtle Roll New Zealand DIPA,Dutch Bargain,6.49,3.71,8.7%,IPA - New Zealand,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6365732_f23de_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-turtle-roll-new-zealand-dipa--435057"", ""Beer Page"")",Netherlands,blue,white,
Pacific Haze NEIPA,Dutch Bargain,4.49,3.67,5.7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271514.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-pacific-haze-neipa--271514"", ""Beer Page"")",Netherlands,white,black,
In The Name Of Rhea Rye Wine,Dutch Bargain,6.49,3.67,11%,Rye Wine,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6265289_219a0_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-in-the-name-of-rhea-rye-wine--435055"", ""Beer Page"")",Netherlands,white,black,
Kiss Of The Kirsche Chocolate Cherry Sour,Dutch Bargain,6.49,3.62,5.8%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6317840_5cba2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-kiss-of-the-kirsche-chocolate-cherry-sour--435056"", ""Beer Page"")",Netherlands,white,black,
Dutch Bargain/'t Krut Closer DEN You Think IPA,Dutch Bargain,5.99,3.55,5.5%,IPA - American,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6365730_5c876_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargaint-krut-closer-den-you-think-ipa--435058"", ""Beer Page"")",Netherlands,blue,white,
Coastal IPA,Dutch Bargain,4.49,3.53,5.8%,IPA - American,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271510.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-coastal-ipa--271510"", ""Beer Page"")",Netherlands,blue,white,
Zuidwester Tripel,Dutch Bargain,3.99,3.48,8.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271518.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-zuidwester-tripel--271518"", ""Beer Page"")",Netherlands,gold,black,
Zeeuws Blond Blonde Ale,Dutch Bargain,3.99,3.45,6.7%,Blonde / Golden Ale - Other,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271517.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-zeeuws-blond-blonde-ale--271517"", ""Beer Page"")",Netherlands,gold,black,
N. A. Pacific Haze alkoholfreies NEIPA,Dutch Bargain,3.99,3.39,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F70%2F32%2F324120.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-n-a-pacific-haze-alkoholfreies-neipa--324120"", ""Beer Page"")",Netherlands,pink,gold,
Hoppecruyt Groundhopper Session IPA,Dutch Bargain,5.99,3.26,3.8%,IPA - Other,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-53536_d478e.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-hoppecruyt-groundhopper-session-ipa--435054"", ""Beer Page"")",Netherlands,unknown,unknown,
Designated Dryver alkoholfreies Blond Ale,Dutch Bargain,3.99,3.15,0.3%,Non-Alcoholic - Other,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271511.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-designated-dryver-alkoholfreies-blond-ale--271511"", ""Beer Page"")",Netherlands,purple,white,
Seawise Witbier,Dutch Bargain,3.99,3.14,4.3%,Wheat Beer - Fruited,beer-images.beerizer.com%2Fraw%2F70%2F27%2F271515.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/dutch-bargain-seawise-witbier--271515"", ""Beer Page"")",Netherlands,blue,white,
Heady Topper (31-07-2025 ),The Alchemist,17.95,4.52,8%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F73%2F23%2F238065.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/heady-topper-31-07-2025--238065"", ""Beer Page"")",United States,black,white,
Brutalist,Dois Corvos,6.50,4.06,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F73%2F42%2F424772.png,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/brutalist--424772"", ""Beer Page"")",Portugal,pink,blue,
Oude Geuze No.79  23/24,Brouwerij 3 Fonteinen,9.95,4.18,6.5%,Lambic - Gueuze,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5697143_96c8d_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/oude-geuze-no79-2324--370255"", ""Beer Page"")",Belgium,green,white,
Abt 12 Quadrupel,Brouwerij St.Bernardus,2.95,3.99,10%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57692.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/abt-12-quadrupel--57692"", ""Beer Page"")",Belgium,blue,white,
Gulden Draak 9000 Quadrupel,Brouwerij Van Steenberge,8.50,3.82,10.5%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F36%2F5%2F58027.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/gulden-draak-9000-quadrupel--58027"", ""Beer Page"")",Belgium,black,yellow,
La Chouffe Blonde,Brasserie d'Achouffe,6.25,3.81,8%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F36%2F5%2F58124.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/la-chouffe-blonde--58124"", ""Beer Page"")",Belgium,blue,white,
Grand Prestige Quadrupel,Hertog Jan,7.75,3.81,10%,Barleywine - Other,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-9319_daad1_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/grand-prestige-quadrupel--170884"", ""Beer Page"")",Netherlands,gold,black,
Whisky Cask Cider,Thistly Cross Cider,4.45,3.79,6.9%,Cider - Traditional / Apfelwein,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57872.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/whisky-cask-cider--57872"", ""Beer Page"")",Scotland,black,white,
Blond,Affligem Brouwerij,2.10,3.53,6.7%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57633.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/blond--57633"", ""Beer Page"")",Belgium,white,black,
Wit,Uiltje Brewing Company,3.05,3.50,6%,Wheat Beer - Witbier / Blanche,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4795662_5f944_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/uiltje-wit--279153"", ""Beer Page"")",Netherlands,blue,white,
Dikke Lul 3 Bier! American Pale Ale,Uiltje Brewing Company,3.65,3.49,5.6%,Pale Ale - American,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-627841_4cdd2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/dikke-lul-3-bier-american-pale-ale--283309"", ""Beer Page"")",Netherlands,white,black,
De Kolonist Weizen,Brouwerij Maallust,2.65,3.45,5%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57587.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/de-kolonist-weizen--57587"", ""Beer Page"")",Netherlands,blue,white,
Korenwolf WIT Witbier,Gulpener Bierbrouwerij,2.25,3.42,6%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F36%2F5%2F58153.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/korenwolf-wit-witbier--58153"", ""Beer Page"")",Netherlands,white,blue,
Morland Old Speckled Hen,Greene King,3.95,3.36,5%,Pale Ale - English,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57482.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/morland-old-speckled-hen--57482"", ""Beer Page"")",England,red,white,
Oude Geuze,Brouwerij Boon,4.95,3.36,7%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57628.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/oude-geuze--57628"", ""Beer Page"")",Belgium,white,black,
Marker Maagd White Ale BIO,Waterland Brewery,3.40,3.32,5%,Wheat Beer - Witbier / Blanche,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-1042767_2763f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/marker-maagd-white-ale-bio--284898"", ""Beer Page"")",Netherlands,blue,white,
