Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Tepache Wild Ale,Hildegard Ferments & Botanicals,37.40,4.06,6.1%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F37%2F43%2F432590.png,"=HYPERLINK(""https://beerizer.com/shop/drikbeer/tepache-wild-ale--432590"", ""Beer Page"")",United States,blue,white,
Krug Hell - 5 Liter Fass,Krug-Bräu,17.00,3.48,4.8%,Lager - Helles,beer-images.beerizer.com%2Fraw%2F59%2F16%2F163457.png,"=HYPERLINK(""https://beerizer.com/shop/hier_gibts_bier/krug-hell-5-liter-fass--163457"", ""Beer Page"")",Germany,white,blue,
Krug Festbier,Krug-Bräu,2.10,3.45,5.5%,Festbier,beer-images.beerizer.com%2Fraw%2F59%2F10%2F101193.png,"=HYPERLINK(""https://beerizer.com/shop/hier_gibts_bier/krug-festbier--101193"", ""Beer Page"")",Germany,black,gold,
Stöckel - Ahorntaler Lager Hell,Privatbrauerei Stöckel,2.00,3.40,5.1%,Lager - Helles,beer-images.beerizer.com%2Fraw%2F59%2F10%2F101066.png,"=HYPERLINK(""https://beerizer.com/shop/hier_gibts_bier/stockel-ahorntaler-lager-hell--101066"", ""Beer Page"")",Germany,yellow,blue,
Kjøbenhavner Stang,Vault City Brewing,7.40,4.02,6%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F90%2F42%2F425885.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/kjobenhavner-stang--425885"", ""Beer Page"")",Scotland,blue,white,
Huyghe Averbode Extra,Huisbrouwerij Averbode,2.45,3.27,4.8%,Belgian Enkel / Patersbier,beer-images.beerizer.com%2Fraw%2F98%2F43%2F432588.png,"=HYPERLINK(""https://beerizer.com/shop/hellobier/huyghe-averbode-extra--432588"", ""Beer Page"")",Belgium,blue,white,
Lovage Love,OneTwo,4.40,3.63,5%,Sour - Fruited,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5255469_ae816_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bereta/lovage-love--420810"", ""Beer Page"")",Romania,black,yellow,
Nøgne Himla Humla,Nøgne Ø,3.00,3.22,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F94%2F39%2F395500.png,"=HYPERLINK(""https://beerizer.com/shop/verdins/nogne-himla-humla--395500"", ""Beer Page"")",Norway,black,white,
Arpus Passionfruit X Lemon X Blueberry X Mango X Coconut Smoothie Sour Ale,Ārpus Brewing Co.,7.20,4.27,4.5%,Sour - Smoothie / Pastry,Arpus-Passionfruit-X-Lemon-X-Blueberry-X-Mango-X-Coconut-Smoothie-Sour-Ale-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/arpus-passionfruit-x-lemon-x-blueberry-x-mango-x-coconut-smoothie-sour-ale--432580"", ""Beer Page"")",Latvia,unknown,unknown,
Arpus Guava X Strawberry X Peach X Orange X Vanilla Smoothie Sour Ale,Ārpus Brewing Co.,7.20,4.23,4.5%,Sour - Smoothie / Pastry,Arpus-Guava-X-Strawberry-X-Peach-X-Orange-X-Vanilla-Smoothie-Sour-Ale-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/arpus-guava-x-strawberry-x-peach-x-orange-x-vanilla-smoothie-sour-ale--432579"", ""Beer Page"")",Latvia,unknown,unknown,
Superdelic,Brouwerij LOST,6.90,4.09,8.1%,IPA - Imperial / Double New England / Hazy,Brouwerij-Lost-Superdelic-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/lost-superdelic--432578"", ""Beer Page"")",Netherlands,unknown,unknown,
Arpus TDH Nectaron X Pacifica X Ekuanot DIPA,Ārpus Brewing Co.,6.50,4.05,8%,IPA - Imperial / Double New England / Hazy,Arpus-TDH-Nectaron-X-Pacifica-X-Ekuanot-DIPA-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/arpus-tdh-nectaron-x-pacifica-x-ekuanot-dipa--432581"", ""Beer Page"")",Latvia,unknown,unknown,
Arpus TDH Vic Secret X Riwaka X Nelson Sauvin White IPA,Ārpus Brewing Co.,6.25,3.91,6.5%,IPA - White / Wheat,Arpus-TDH-Vic-Secret-X-Riwaka-X-Nelson-Sauvin-White-IPA-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/arpus-tdh-vic-secret-x-riwaka-x-nelson-sauvin-white-ipa--432582"", ""Beer Page"")",Latvia,unknown,unknown,
Arpus Single Hop Series TDH Superdelic IPA,Ārpus Brewing Co.,6.25,3.89,6.5%,IPA - New England / Hazy,Arpus-Single-Hop-Series-TDH-Superdelic-IPA-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/arpus-single-hop-series-tdh-superdelic-ipa--432583"", ""Beer Page"")",Latvia,unknown,unknown,
Reverb,Rock City Brewing,5.75,3.87,6.5%,Pale Ale - American,Rock-City-Reverb-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/rock-city-reverb--432587"", ""Beer Page"")",Netherlands,unknown,unknown,
Kompaan Battle Royale Brain Freeze,KOMPAAN Dutch Craft Beer Company,5.50,3.74,5%,IPA - Cold,Kompaan-Battle-Royale-Brain-Freeze-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/kompaan-battle-royale-brain-freeze--432586"", ""Beer Page"")",Netherlands,unknown,unknown,
