Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Murphy,Blood Brothers Brewing,17.50,3.82,13%,Stout - Other,beer-images.beerizer.com%2Fraw%2F51%2F40%2F401505.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/blood-brothers-murphy--401505"", ""Beer Page"")",Canada,white,black,
SP.01 (Brown IPA),Berging Brouwerij,3.75,3.34,6.2%,IPA - Brown,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-70527_69bb4.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/sp01-brown-ipa--401471"", ""Beer Page"")",Netherlands,unknown,unknown,
Creek Pigeon,Perennial Artisan Ales,64.99,4.36,14.2%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F18%2F40%2F401434.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/creek-pigeon--401434"", ""Beer Page"")",United States,white,black,
Stalker,Gross,6.27,3.88,6.1%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F8%2F40%2F401427.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/gross-stalker--401427"", ""Beer Page"")",Spain,blue,white,
Das Juice,Gross,6.27,3.88,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F8%2F40%2F401428.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/gross-das-juice--401428"", ""Beer Page"")",Spain,white,black,
Arnasa,Gross,4.97,3.69,5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F8%2F40%2F401430.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/gross-arnasa--401430"", ""Beer Page"")",Spain,purple,white,
Oude Geuze Brett Elle,Lambiek Fabriek,11.00,4.01,5.5%,Lambic - Gueuze,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4076630_d6b0f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/oude-geuze-brett-elle--190250"", ""Beer Page"")",Belgium,black,white,
Verdalia,Pühaste Brewery,4.49,3.68,6.9%,IPA - American,beer-images.beerizer.com%2Fraw%2F75%2F40%2F401422.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/verdalia--401422"", ""Beer Page"")",Estonia,white,blue,
Tripel d'Anvers,Brouwerij De Koninck,3.10,3.65,8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F48%2F40%2F401379.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/tripel-danvers--401379"", ""Beer Page"")",Belgium,orange,black,
Naked Lunch,Maktoob Brewing,7.75,3.96,10.6%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401374.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/naked-lunch--401374"", ""Beer Page"")",Romania,white,black,
Going Twice,Anagram Brewery,7.00,3.89,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401377.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/going-twice--401377"", ""Beer Page"")",Romania,blue,white,
Sometimes You Have To Bite The Hand That Feeds You,Maktoob Brewing,6.00,3.89,6.3%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401375.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/sometimes-you-have-to-bite-the-hand-that-feeds-you--401375"", ""Beer Page"")",Romania,black,white,
Casuel Spontaneous Human Combustion,Maktoob Brewing,6.30,3.84,6.7%,IPA - American,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401376.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/casuel-spontaneous-human-combustion--401376"", ""Beer Page"")",Romania,black,white,
On Tuesdays We Brunch,The Bruery,53.20,4.32,12%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F60%2F40%2F401373.png,"=HYPERLINK(""https://beerizer.com/shop/beermerchants/the-bruery-on-tuesdays-we-brunch--401373"", ""Beer Page"")",United States,red,white,
Liquid Sunshine,Rock City Brewing,5.75,3.60,5.5%,Pale Ale - American,beer-images.beerizer.com%2Fraw%2F51%2F38%2F388902.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rock-city-liquid-sunshine--388902"", ""Beer Page"")",Netherlands,red,white,
Stonecold IPA,Rock City Brewing,5.75,3.54,6%,IPA - Cold,beer-images.beerizer.com%2Fraw%2F51%2F38%2F388899.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rock-city-stonecold-ipa--388899"", ""Beer Page"")",Netherlands,blue,white,
Alberts Folly,De Struise Brouwers,11.20,4.22,13%,Stout - Other,beer-images.beerizer.com%2Fraw%2F22%2F40%2F401365.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/alberts-folly--401365"", ""Beer Page"")",Belgium,black,white,
Newbarns x Lervig Handsome Stout,Newbarns Brewery,9.60,4.10,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F55%2F40%2F401356.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/newbarns-x-lervig-handsome-stout--401356"", ""Beer Page"")",Scotland,white,black,
Wilderness x Pastore Illuminare,Wilderness Brewery,6.10,3.72,4.5%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F55%2F40%2F401354.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/wilderness-x-pastore-illuminare--401354"", ""Beer Page"")",Wales,pink,white,
Party Creatures,Maktoob Brewing,7.50,3.95,4.2%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401330.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/party-creatures--401330"", ""Beer Page"")",Romania,white,black,
A Postcard From Iguazu,Maktoob Brewing,5.00,3.69,6%,IPA - Other,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401329.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/a-postcard-from-iguazu--401329"", ""Beer Page"")",Romania,white,black,
Salted Caramel Crema,Vault City Brewing,9.60,4.23,14.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F84%2F40%2F401317.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/salted-caramel-crema--401317"", ""Beer Page"")",Scotland,black,gold,
Vanilla Crema,Vault City Brewing,9.60,4.15,14.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F84%2F40%2F401318.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/vanilla-crema--401318"", ""Beer Page"")",Scotland,brown,white,
Date Porter,Holy Goat Brewing,6.40,3.77,5.8%,Porter - Other,beer-images.beerizer.com%2Fraw%2F84%2F40%2F401322.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/date-porter--401322"", ""Beer Page"")",Scotland,blue,white,
Nitro Mini M*rs,Vault City Brewing,7.40,3.75,6.2%,Stout - Pastry,beer-images.beerizer.com%2Fraw%2F84%2F40%2F401316.jpg,"=HYPERLINK(""https://beerizer.com/shop/quaff/nitro-mini-mrs--401316"", ""Beer Page"")",Scotland,red,white,
Terra Nova,Stigbergets Bryggeri,6.48,4.12,10.9%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F62%2F19%2F190979.png,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/terra-nova--190979"", ""Beer Page"")",Sweden,blue,white,
Schatzi,MONYO Brewing Co.,2.70,3.36,5.5%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F62%2F12%2F120283.png,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/schatzi--120283"", ""Beer Page"")",Hungary,blue,white,
Pastry Factory: Sticky Toffee Pudding,Moersleutel Craft Brewery,7.50,4.07,10%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401305.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/pastry-factory-sticky-toffee-pudding--401305"", ""Beer Page"")",Netherlands,purple,white,
Andromeda,Basqueland Brewing,7.00,4.05,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401302.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/andromeda--401302"", ""Beer Page"")",Spain,black,white,
Creme Brulee,Basqueland Brewing,7.00,3.96,11%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F87%2F40%2F401304.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/creme-brulee--401304"", ""Beer Page"")",Spain,orange,white,
