Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Pig Face 2025,Utopian Brewing Ltd,4.10,3.90,5.2%,Lager - Dortmunder / Export,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432425.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/utopian-pig-face-2025--432425"", ""Beer Page"")",England,blue,white,
I'd Rather Be Outside,Weekend Project,10.20,3.88,8.5%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432427.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/weekend-project-id-rather-be-outside--432427"", ""Beer Page"")",England,white,black,
Tenfold Pils,Utopian Brewing Ltd,4.10,3.86,3.9%,Pilsner - Czech / Bohemian,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432424.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/utopian-tenfold-pils--432424"", ""Beer Page"")",England,orange,white,
Heartland,Salopian Brewery,5.50,3.82,5.2%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432422.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/salopian-heartland--432422"", ""Beer Page"")",England,black,white,
Track x Schilling Achen,Track Brewing Company,4.60,3.79,4.6%,Lager - Vienna,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432435.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/track-x-schilling-achen--432435"", ""Beer Page"")",England,purple,white,
Static Line,Weekend Project,6.10,3.74,5%,Pale Ale - American,beer-images.beerizer.com%2Fraw%2F55%2F43%2F432426.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/weekend-project-static-line--432426"", ""Beer Page"")",England,blue,white,
Chef De Chef,Hop Hooligans,6.80,4.19,11%,IPA - Triple,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6365013_3720c_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bereta/chef-de-chef--432421"", ""Beer Page"")",Romania,yellow,black,
Chef,Hop Hooligans,5.20,4.03,4.5%,IPA - American,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6365010_00d97_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bereta/chef--432420"", ""Beer Page"")",Romania,gold,black,
Bright Lies | Kizárólag személyes átvétellel vagy azonnali budapesti szállítással rendelhető,Brew Your Mind,6.20,4.00,6.5%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-2463379_38b68_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/brew-your-mind-bright-lies-kizarolag-szemelyes-atvetellel-vagy-azonnali-budapesti-szallitassal-rendelheto--142970"", ""Beer Page"")",Hungary,yellow,black,
Simple Memories | Kizárólag személyes átvétellel vagy azonnali budapesti szállítással rendelhető,Brew Your Mind,5.70,3.96,6%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5428889_8ba09_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/brew-your-mind-simple-memories-kizarolag-szemelyes-atvetellel-vagy-azonnali-budapesti-szallitassal-rendelheto--349841"", ""Beer Page"")",Hungary,black,white,
Ugar Brewery Trailer 041,UGAR Brewery,6.10,3.92,8%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6375116_9b595_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/ugar-brewery-trailer-041--432418"", ""Beer Page"")",Hungary,black,white,
Hanky-Panky,Reketye Brewing Co.,6.60,3.89,6%,IPA - Fruited,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6211830_aaff2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/reketye-hanky-panky--402860"", ""Beer Page"")",Hungary,blue,white,
Berry Bomb,Reketye Brewing Co.,5.50,3.84,4.5%,Sour - Fruited Berliner Weisse,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-155341_dbf04.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/reketye-berry-bomb--432417"", ""Beer Page"")",Hungary,unknown,unknown,
Ugar Brewery Spectrum Piece Of My Heart,UGAR Brewery,6.10,3.70,6%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6171928_a9b0f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/ugar-brewery-spectrum-piece-of-my-heart--432419"", ""Beer Page"")",Hungary,red,white,
Götterdammerung 2025,Tacet Brewery,5.10,3.52,7.6%,Porter - Baltic,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4398784_50918_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/tacet-brewery-gotterdammerung-2025--389869"", ""Beer Page"")",Hungary,black,white,
Siegfried 2025,Tacet Brewery,5.10,3.45,5.3%,Wheat Beer - Hefeweizen,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4442893_674cb_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/tacet-brewery-siegfried-2025--383590"", ""Beer Page"")",Hungary,black,white,
Abaddon,Tartarus Beers,10.79,4.30,17%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432407.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/abaddon--432407"", ""Beer Page"")",England,dark,white,
Carnifex TIPA,Apex Brewing Company,7.49,4.25,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432409.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/carnifex-tipa--432409"", ""Beer Page"")",Sweden,red,white,
Ponder,Revenant Brewing Project,6.99,4.11,9.7%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432393.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/ponder--432393"", ""Beer Page"")",Finland,gold,black,
The Old Testament DIPA,Apex Brewing Company,6.79,4.09,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432410.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/the-old-testament-dipa--432410"", ""Beer Page"")",Sweden,black,white,
I Want To Breathe Like A Baby Dragon,Pomona Island Brew Co.,8.79,4.09,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432402.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/i-want-to-breathe-like-a-baby-dragon--432402"", ""Beer Page"")",England,blue,white,
Thunder Hex DIPA,Apex Brewing Company,6.79,4.06,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432411.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/thunder-hex-dipa--432411"", ""Beer Page"")",Sweden,brown,white,
Nebula Drift DIPA,Apex Brewing Company,6.79,4.04,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432412.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/nebula-drift-dipa--432412"", ""Beer Page"")",Sweden,green,white,
Angel Combustion,Blackout Brewing,6.49,4.00,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432403.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/angel-combustion--432403"", ""Beer Page"")",Romania,white,black,
Phantom Current IPA,Apex Brewing Company,5.79,4.00,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432413.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/phantom-current-ipa--432413"", ""Beer Page"")",Sweden,white,black,
Retrograde IPA,Apex Brewing Company,5.79,4.00,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F18%2F43%2F432414.jpg,"=HYPERLINK(""https://beerizer.com/shop/beerdome/retrograde-ipa--432414"", ""Beer Page"")",Sweden,green,white,
Solar Flare IPA,Apex Brewing Company,5.79,3.94,6.5%,IPA - New England / Hazy,N/A,"=HYPERLINK(""https://beerizer.com/shop/beerdome/solar-flare-ipa--432415"", ""Beer Page"")",Sweden,N/A,N/A,"HTTPSConnectionPool(host='image-cache.beerizer.com', port=443): Max retries exceeded with url: /Ws_PBtqHwocezfzqDiSjewJEKaw=/trim/fit-in/100x100/beer-images.beerizer.com%2Fraw%2F18%2F43%2F432415.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1160c8c40>: Failed to resolve 'image-cache.beerizer.com' ([Errno 8] nodename nor servname provided, or not known)""))"
Triple Vibes,Blackout Brewing,6.79,3.93,9.5%,IPA - Triple New England / Hazy,N/A,"=HYPERLINK(""https://beerizer.com/shop/beerdome/triple-vibes--432404"", ""Beer Page"")",Romania,N/A,N/A,"HTTPSConnectionPool(host='image-cache.beerizer.com', port=443): Max retries exceeded with url: /MuGHq_F7mupnrxpFClN1hZ1ytso=/trim/fit-in/100x100/beer-images.beerizer.com%2Fraw%2F18%2F43%2F432404.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x115b87f10>: Failed to resolve 'image-cache.beerizer.com' ([Errno 8] nodename nor servname provided, or not known)""))"
