Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Kirsch-Weisse,Brauerei Lemke,3.49,3.26,4%,Sour - Fruited Berliner Weisse,beer-images.beerizer.com%2Fraw%2F70%2F15%2F158055.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/lemke-kirsch-weisse--158055"", ""Beer Page"")",Germany,blue,yellow,
Sakadat,Blackout Brewing,12.90,4.23,11%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F55%2F36%2F366599.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/blackout-sakadat--366599"", ""Beer Page"")",Romania,black,white,
Quantum PX,Blackout Brewing,12.90,4.11,12%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F55%2F36%2F366600.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/blackout-quantum-px--366600"", ""Beer Page"")",Romania,red,white,
Sunset Damage,Blackout Brewing,12.90,4.08,11%,Dark Ale,beer-images.beerizer.com%2Fraw%2F55%2F36%2F366598.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/blackout-sunset-damage--366598"", ""Beer Page"")",Romania,dark,white,
Pastore x Superstition Dessert Blend #1,Pastore Brewing and Blending,18.30,3.74,7%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F55%2F36%2F366613.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/pastore-x-superstition-dessert-blend-1--366613"", ""Beer Page"")",England,pink,black,
Pastore x Superstition Dessert Blend #2,Pastore Brewing and Blending,18.30,3.58,7%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F55%2F36%2F366612.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/pastore-x-superstition-dessert-blend-2--366612"", ""Beer Page"")",England,white,black,
Hapax Cerise 2023,Brasserie Septante-Deux,17.50,4.18,6%,Lambic - Kriek,beer-images.beerizer.com%2Fraw%2F82%2F36%2F366584.jpg,"=HYPERLINK(""https://beerizer.com/shop/buvance/hapax-cerise-2023--366584"", ""Beer Page"")",France,white,black,
Hapax Aunis 2023,Brasserie Septante-Deux,17.50,4.00,6%,Lambic - Other,beer-images.beerizer.com%2Fraw%2F82%2F36%2F366586.jpg,"=HYPERLINK(""https://beerizer.com/shop/buvance/hapax-aunis-2023--366586"", ""Beer Page"")",France,white,black,
"Rising, Falling",Cloudwater Brew Co.,14.00,4.06,5.8%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F58%2F36%2F366447.jpg,"=HYPERLINK(""https://beerizer.com/shop/mutedhorn/rising-falling--366447"", ""Beer Page"")",England,white,black,
Barrel Aged Life After Deathstar - Batch 4 (2023),Equilibrium Brewery,144.99,4.53,18%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F80%2F32%2F327284.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/barrel-aged-life-after-deathstar-batch-4-2023--327284"", ""Beer Page"")",United States,black,white,
