Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Schlenkerla Fastenbier 2025,"Schlenkerla (""Heller-Bräu"" Trum)",4.70,4.03,5.9%,Rauchbier,beer-images.beerizer.com%2Fraw%2F55%2F40%2F401593.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/schlenkerla-fastenbier-2025--401593"", ""Beer Page"")",Germany,white,black,
Goodie Goodness N/A,Ebeltoft Gårdbryggeri,4.70,3.33,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F90%2F42%2F421633.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/goodie-goodness-na--421633"", ""Beer Page"")",Denmark,blue,white,
Frambush,Brasserie Dubuisson,5.10,3.33,8.5%,Fruit Beer,beer-images.beerizer.com%2Fraw%2F90%2F42%2F421632.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/frambush--421632"", ""Beer Page"")",Belgium,black,red,
Comfort Settings X Wylam,Verdant Brewing Co/ Wylam,9.10,4.23,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F21%2F42%2F421627.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/comfort-settings-x-wylam--421627"", ""Beer Page"")",England,white,black,
Hommage,Brouwerij 3 Fonteinen,27.99,4.42,6%,Lambic - Framboise,beer-images.beerizer.com%2Fraw%2F66%2F20%2F202528.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/3-fonteinen-hommage--202528"", ""Beer Page"")",Belgium,gold,black,
Golden Blend Magnum,Brouwerij 3 Fonteinen,48.00,4.34,7.5%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F66%2F29%2F298713.webp,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/3-fonteinen-golden-blend-magnum--298713"", ""Beer Page"")",Belgium,unknown,unknown,
Intens Rood,Brouwerij 3 Fonteinen,11.50,4.20,6%,Lambic - Kriek,beer-images.beerizer.com%2Fraw%2F66%2F27%2F274855.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/3-fonteinen-intens-rood--274855"", ""Beer Page"")",Belgium,white,black,
Maisel's Weisse,Brauerei Gebr. Maisel,2.25,3.60,5.1%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F27%2F22%2F224526.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/maisels-weisse--224526"", ""Beer Page"")",Germany,blue,white,
Brasserie du Bas Patrimoine,Brasserie du Bas-Canada,49.95,4.35,11.9%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F42%2F421614.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/brasserie-du-bas-patrimoine--421614"", ""Beer Page"")",Canada,dark,white,
Brasserie du Bas Exo Murex,Brasserie du Bas-Canada,32.95,4.25,6.5%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F51%2F42%2F421616.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/brasserie-du-bas-exo-murex--421616"", ""Beer Page"")",Canada,black,white,
Amber I,Brouwerij Rieb,3.75,3.50,5.6%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F51%2F42%2F421626.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/rieb-amber-i--421626"", ""Beer Page"")",Netherlands,black,white,
Congruity: Premier Cru 2022,Insight Cellars,39.90,4.23,7.4%,Wild Ale - Other,beer-images.beerizer.com%2Fraw%2F48%2F42%2F421606.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/congruity-premier-cru-2022--421606"", ""Beer Page"")",Denmark,silver,white,
The Bitters '77,Piwne Podziemie,3.50,3.48,4.5%,Bitter - Best,beer-images.beerizer.com%2Fraw%2F65%2F40%2F408241.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/the-bitters-77--408241"", ""Beer Page"")",Poland,red,white,
"Hop,Skip & Juice - Hazy Pale Ale",Marble Beers Ltd/ Vocation Brewery,3.50,3.75,5.7%,Pale Ale - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-3628538_23dfd_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/hopskip-juice-hazy-pale-ale--421598"", ""Beer Page"")",England,yellow,white,
Imperial Stout,Samuel Smith,4.20,3.73,7%,Stout - Russian Imperial,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-14_1998b_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/imperial-stout--84669"", ""Beer Page"")",England,white,black,
Don't Hold Back IPA,Siren Craft Brew,7.50,3.67,6%,IPA - American,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5504725_6c3a2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/dont-hold-back-ipa--421599"", ""Beer Page"")",England,purple,white,
