Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Mortselse Pils,De Mortselarij,3.50,3.32,5%,Pilsner - Other,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6042372_7ce74_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/mortselse-pils--414078"", ""Beer Page"")",Belgium,white,blue,
Bheki,Ogopogo Brewing,11.49,3.87,6.5%,IPA - American,beer-images.beerizer.com%2Fraw%2F11%2F41%2F414069.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/bheki--414069"", ""Beer Page"")",United States,purple,blue,
Haliya,Ogopogo Brewing,6.74,3.84,5.5%,Fruit Beer,beer-images.beerizer.com%2Fraw%2F11%2F41%2F414072.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/haliya--414072"", ""Beer Page"")",United States,black,white,
It Lays Eggs /  Arts District,Ogopogo Brewing,12.49,3.77,9.5%,Stout - Imperial / Double White / Golden,beer-images.beerizer.com%2Fraw%2F11%2F41%2F414071.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/it-lays-eggs-arts-district--414071"", ""Beer Page"")",United States,blue,white,
Creature Double Feature / Creature Comforts,Ogopogo Brewing,7.49,3.72,4.5%,Pilsner - Other,beer-images.beerizer.com%2Fraw%2F11%2F41%2F414070.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/creature-double-feature-creature-comforts--414070"", ""Beer Page"")",United States,purple,white,
Boeman,Ogopogo Brewing,8.99,3.70,5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F11%2F41%2F414068.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/boeman--414068"", ""Beer Page"")",United States,white,blue,
LA Juice Forsyth,Brew York,4.90,3.45,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F48%2F41%2F414022.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/la-juice-forsyth--414022"", ""Beer Page"")",England,blue,white,
Ohana,Lowtide Brewing Co.,5.50,3.23,0.5%,Non-Alcoholic - Pale Ale,beer-images.beerizer.com%2Fraw%2F48%2F41%2F414021.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/ohana--414021"", ""Beer Page"")",England,blue,white,
Calculating Infinity,Folkingebrew,7.00,3.93,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F87%2F40%2F403762.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/calculating-infinity--403762"", ""Beer Page"")",Netherlands,red,white,
Imparable,Basqueland Brewing,3.70,3.75,6.8%,IPA - American,beer-images.beerizer.com%2Fraw%2F51%2F35%2F354626.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/basqueland-imparable--354626"", ""Beer Page"")",Spain,green,red,
Etyeki Viktória Gyöngye Sour Ale,Etyeki Sörmanufaktúra,5.60,3.36,7.1%,Sour - Other,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6271112_6505f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/etyeki-viktoria-gyongye-sour-ale--413980"", ""Beer Page"")",Hungary,black,white,
Othmar Rauch,Ootmarsummer Bierbrouwerij Heupink & Co,3.05,3.09,6.2%,Rauchbier,beer-images.beerizer.com%2Fraw%2F27%2F27%2F271290.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/othmar-rauch--271290"", ""Beer Page"")",Netherlands,black,white,
Bez,Browar Cztery Ściany,3.70,3.73,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F65%2F37%2F372382.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/bez--372382"", ""Beer Page"")",Poland,blue,white,
Harfa,Przetwórnia Chmielu,3.50,3.59,4.5%,Stout - Irish Dry,beer-images.beerizer.com%2Fraw%2F65%2F33%2F338238.jpg,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/harfa--338238"", ""Beer Page"")",Poland,black,gold,
Złoto Przetwórni,Przetwórnia Chmielu,3.10,3.61,3.7%,Lager - Světlé (Czech Pale),beer-images.beerizer.com%2Fraw%2F65%2F41%2F413977.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/zloto-przetworni--413977"", ""Beer Page"")",Poland,brown,white,
Przekład #8,Przetwórnia Chmielu,4.00,3.56,3.5%,IPA - Session,beer-images.beerizer.com%2Fraw%2F65%2F41%2F413979.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/przeklad-8--413979"", ""Beer Page"")",Poland,orange,black,
Słomka,Przetwórnia Chmielu,3.10,3.48,5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F65%2F41%2F413978.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/slomka--413978"", ""Beer Page"")",Poland,blue,white,
Straffe Hendrik Quadrupel,Brouwerij De Halve Maan,3.14,3.89,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F26%2F4%2F40982.jpg,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/straffe-hendrik-quadrupel--40982"", ""Beer Page"")",Belgium,white,black,
Brugse Zot Blond,Brouwerij De Halve Maan,6.64,3.67,6%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F26%2F4%2F40984.jpg,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/brugse-zot-blond--40984"", ""Beer Page"")",Belgium,yellow,black,
Cuvée Clarisse,Brouwerij Wilderen,2.44,3.59,9.2%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F26%2F4%2F41121.jpg,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/wilderen-cuvee-clarisse--41121"", ""Beer Page"")",Belgium,white,black,
Imperius,Cervejaria Fermi,12.50,4.16,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413957.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fermi-imperius--413957"", ""Beer Page"")",Brazil,black,white,
Kratera,Cervejaria Fermi,10.50,4.10,6.5%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413959.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fermi-kratera--413959"", ""Beer Page"")",Brazil,red,white,
Avada Kedavra,Cervejaria Fermi,12.50,4.10,10%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413961.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fermi-avada-kedavra--413961"", ""Beer Page"")",Brazil,green,white,
Dank Bite,Cervejaria Fermi,9.95,4.00,7.7%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413963.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fermi-dank-bite--413963"", ""Beer Page"")",Brazil,black,yellow,
Sinal WOW,Cervejaria Fermi,9.95,3.98,7.4%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413962.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/fermi-sinal-wow--413962"", ""Beer Page"")",Brazil,black,white,
Suto 2025,Ziemia Obiecana,5.50,3.91,5.2%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413972.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/ziemia-obiecana-suto-2025--413972"", ""Beer Page"")",Poland,black,white,
Rozkład Jazdy Znany,Ziemia Obiecana,5.50,3.67,5.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F51%2F41%2F413974.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/ziemia-obiecana-rozklad-jazdy-znany--413974"", ""Beer Page"")",Poland,white,purple,
Jumbo Slice,Other Half Brewing Co.,10.75,4.15,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F27%2F41%2F413948.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/other-half-jumbo-slice--413948"", ""Beer Page"")",United States,yellow,black,
Slalom Juice,Other Half Brewing Co.,10.75,4.12,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F27%2F41%2F413945.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/other-half-slalom-juice--413945"", ""Beer Page"")",United States,blue,white,
Stacks On Stacks: Southern Hemisphere,Other Half Brewing Co.,10.45,4.26,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F26%2F41%2F413941.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/other-half-stacks-on-stacks-southern-hemisphere--413941"", ""Beer Page"")",United States,unknown,unknown,
Juice Collector,Other Half Brewing Co.,10.45,4.21,8.2%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F26%2F41%2F413940.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/other-half-juice-collector--413940"", ""Beer Page"")",United States,unknown,unknown,
Greenbacks,Other Half Brewing Co.,8.95,4.12,6.8%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F26%2F41%2F413943.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/other-half-greenbacks--413943"", ""Beer Page"")",United States,unknown,unknown,
Header Juice,Other Half Brewing Co.,8.35,4.02,5.5%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F26%2F41%2F413942.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/other-half-header-juice--413942"", ""Beer Page"")",United States,unknown,unknown,
