Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Abdij van Berne Witheren Witbier,Berne Abdijbier,3.60,3.49,8%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F415847.jpg,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/abdij-van-berne-witheren-witbier--415847"", ""Beer Page"")",Netherlands,green,yellow,
Koene Ridder American Tripel,Rock City Brewing,3.35,3.49,7.2%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417554.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/rock-city-koene-ridder-american-tripel--417554"", ""Beer Page"")",Netherlands,red,white,
Apple Fruitbier,Brouwerij Lindemans,1.95,3.49,3.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417266.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/lindemans-apple-fruitbier--417266"", ""Beer Page"")",Belgium,dark,light,
Eigenweiz Weizen,Brouwerij Der Verlanghe,3.85,3.49,5.4%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F97%2F41%2F416681.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/der-verlanghe-eigenweiz-weizen--416681"", ""Beer Page"")",Netherlands,black,white,
Shoque Le Boque Seagram BA Bock,100 Watt Brewery,6.45,3.49,8.4%,Bock - Doppelbock,beer-images.beerizer.com%2Fraw%2F97%2F41%2F415713.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/100-watt-shoque-le-boque-seagram-ba-bock--415713"", ""Beer Page"")",Netherlands,white,black,
Lefort Tripel,Eggens,2.95,3.49,8.8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417249.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/lefort-tripel--417249"", ""Beer Page"")",Netherlands,blue,white,
Brouwerij de Klep Unholy Soltice & Muifel Pilsner,Brouwerij De Klep,3.45,3.49,5.2%,Lager - Dark,beer-images.beerizer.com%2Fraw%2F97%2F41%2F416162.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/brouwerij-de-klep-unholy-soltice-muifel-pilsner--416162"", ""Beer Page"")",Netherlands,dark,white,
No. 39 2022 Tripel,Bronckhorster Brewing Company,8.95,3.49,8.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F416154.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/bronckhorster-no-39-2022-tripel--416154"", ""Beer Page"")",Netherlands,red,white,
Muifel Brouwerij Galaxy Baltic Porter,Muifelbrouwerij,3.95,3.49,7.5%,Porter - Baltic,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417388.jpg,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/muifel-brouwerij-galaxy-baltic-porter--417388"", ""Beer Page"")",Netherlands,red,white,
Muifel Brouwerij 1357 Dubbel,Muifelbrouwerij,2.95,3.49,8%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F97%2F41%2F417374.png,"=HYPERLINK(""https://beerizer.com/shop/houseofbeers/muifel-brouwerij-1357-dubbel--417374"", ""Beer Page"")",Netherlands,white,black,
