Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Wild Thang NEIPA,Yankee & Kraut,6.69,3.95,6.3%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6255091_1042e_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/yankee-kraut-wild-thang-neipa--424265"", ""Beer Page"")",Germany,green,white,
Mr. Crabs NEIPA,Yankee & Kraut,6.69,3.94,6.4%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6320720_078ea_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/yankee-kraut-mr-crabs-neipa--424262"", ""Beer Page"")",Germany,blue,white,
Poolside Pils New Zealand Pilsner,Yankee & Kraut,5.69,3.85,4.9%,Pilsner - New Zealand,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6292554_c53fa_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/yankee-kraut-poolside-pils-new-zealand-pilsner--424263"", ""Beer Page"")",Germany,orange,white,
Gsuffa Fest-Märzen,Yankee & Kraut,4.69,3.62,5.8%,Märzen,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6204784_f2bd1_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/yankee-kraut-gsuffa-fest-marzen--424261"", ""Beer Page"")",Germany,blue,white,
Giesinger Freiheit Alkoholfrei,Giesinger Bräu,2.49,3.21,N/A,Non-Alcoholic - Lager,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5478000_7d22f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/giesinger-freiheit-alkoholfrei--424268"", ""Beer Page"")",Germany,blue,white,
Märzen,Klosterbrauerei Kemnath,2.00,3.37,5.6%,Märzen,beer-images.beerizer.com%2Fraw%2F59%2F10%2F101205.png,"=HYPERLINK(""https://beerizer.com/shop/hier_gibts_bier/klosterbrauerei-kemnath-marzen--101205"", ""Beer Page"")",Germany,red,white,
"Delirium Discovery 4x0,33 + szklanka",Delirium - Huyghe Brewery,28.80,3.84,8.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F65%2F42%2F424256.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/delirium-discovery-4x033-szklanka--424256"", ""Beer Page"")",Belgium,blue,white,
"Delirium Tremens 4x0,33 + szklanka",Delirium - Huyghe Brewery,25.80,3.84,8.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F65%2F42%2F424258.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/delirium-tremens-4x033-szklanka--424258"", ""Beer Page"")",Belgium,blue,white,
"Abbey 4x0,33 + szklanka",Huisbrouwerij Averbode,21.70,3.57,7.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F65%2F42%2F424259.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/abbey-4x033-szklanka--424259"", ""Beer Page"")",Belgium,white,black,
"La Guillotine 4x0,33 + szklanka",Delirium - Huyghe Brewery,23.80,3.56,8.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F65%2F42%2F424257.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/la-guillotine-4x033-szklanka--424257"", ""Beer Page"")",Belgium,red,white,
Bourbon County Brand Stout 2017 (14.7%),Goose Island Beer Co.,23.99,4.50,14.7%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424244.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/bourbon-county-brand-stout-2017-147--424244"", ""Beer Page"")",United States,dark,white,
Bourbon County Brand Stout 2018 (14.7%),Goose Island Beer Co.,23.99,4.47,14.7%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424243.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/bourbon-county-brand-stout-2018-147--424243"", ""Beer Page"")",United States,white,black,
Bourbon County Brand Stout 2020 (14.6%),Goose Island Beer Co.,22.99,4.45,14.6%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424242.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/bourbon-county-brand-stout-2020-146--424242"", ""Beer Page"")",United States,white,black,
Double Barrel Temple of Minerva,Jackie O's Brewery,22.49,4.42,16%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424254.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/double-barrel-temple-of-minerva--424254"", ""Beer Page"")",United States,black,white,
Bourbon County Brand Stout 2021 (14%),Goose Island Beer Co.,23.99,4.41,14%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424241.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/bourbon-county-brand-stout-2021-14--424241"", ""Beer Page"")",United States,brown,white,
Caffeine Dreams,Anchorage Brewing Company,74.99,4.39,16%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424245.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/caffeine-dreams--424245"", ""Beer Page"")",United States,black,white,
Bourbon County Brand Stout 2024 (14.7%),Goose Island Beer Co.,23.99,4.38,14%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424240.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/bourbon-county-brand-stout-2024-147--424240"", ""Beer Page"")",United States,black,white,
Revenir à La Vie,Messorem,11.29,4.36,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424247.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/revenir-a-la-vie--424247"", ""Beer Page"")",Canada,gold,black,
NZ GOLD,BreWskey,10.99,4.34,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424250.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/nz-gold--424250"", ""Beer Page"")",Canada,blue,white,
Bourbon Barrel Black Maple (2025),Jackie O's Brewery,17.99,4.34,12.8%,Porter - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424251.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/bourbon-barrel-black-maple-2025--424251"", ""Beer Page"")",United States,gold,black,
Temporalis #0034,Messorem,11.29,4.33,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424249.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/temporalis-0034--424249"", ""Beer Page"")",Canada,black,white,
Mis à Mort,Messorem,11.29,4.32,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424248.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/mis-a-mort--424248"", ""Beer Page"")",Canada,gold,black,
Des Bonnes Gouttes,Messorem,10.69,4.27,8%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424246.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/des-bonnes-gouttes--424246"", ""Beer Page"")",Canada,yellow,black,
Temple of Minerva,Jackie O's Brewery,21.99,4.26,14.1%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F80%2F42%2F424253.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/temple-of-minerva--424253"", ""Beer Page"")",United States,white,black,
Chocolate Master,Brewery De Meester,6.70,3.88,10.5%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F90%2F42%2F424238.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/chocolate-master--424238"", ""Beer Page"")",Belgium,blue,white,
Nordic Noir 3 Brandy Barrel Ed,Nøgne Ø,22.95,4.16,15%,Strong Ale - Other,beer-images.beerizer.com%2Fraw%2F27%2F37%2F374994.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/nogne-o-nordic-noir-3-brandy-barrel-ed--374994"", ""Beer Page"")",Norway,black,white,
Tripel 75cl,Brasserie Lupulus,12.95,3.59,8.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F51%2F35%2F353615.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/lupulus-tripel-75cl--353615"", ""Beer Page"")",Belgium,black,white,
GHOSTGOBBLER PRIVILEGE,Pomona Island Brew Co.,5.50,4.18,6.5%,Stout - Pastry,beer-images.beerizer.com%2Fraw%2F21%2F42%2F424234.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/ghostgobbler-privilege--424234"", ""Beer Page"")",England,black,white,
THE MADMEN OF GOTHAM,Pomona Island Brew Co.,5.50,3.94,5.3%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F21%2F42%2F424237.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/the-madmen-of-gotham--424237"", ""Beer Page"")",England,blue,white,
MOVE OVER ROVER,Pomona Island Brew Co.,6.00,3.90,6.2%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F21%2F42%2F424236.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/move-over-rover--424236"", ""Beer Page"")",England,red,white,
ISN'T THIS RELIGIOUS,Pomona Island Brew Co.,6.30,3.83,6.2%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F21%2F42%2F424235.jpg,"=HYPERLINK(""https://beerizer.com/shop/premierhop/isnt-this-religious--424235"", ""Beer Page"")",England,blue,white,
Dream House (GF),Left Handed Giant Brewing,6.60,3.85,6.2%,Pale Ale - New England / Hazy,beer-images.beerizer.com%2Fraw%2F22%2F32%2F325716.jpg,"=HYPERLINK(""https://beerizer.com/shop/ghostwhale/dream-house-gf--325716"", ""Beer Page"")",England,pink,white,
Newcastle Donut,Browar Stu Mostów,5.60,4.02,4.2%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F48%2F42%2F424204.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierloods22/newcastle-donut--424204"", ""Beer Page"")",Poland,blue,white,
