Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Krug Pils,Krug-Bräu,2.00,3.44,4.9%,Pilsner - German,beer-images.beerizer.com%2Fraw%2F59%2F10%2F101085.png,"=HYPERLINK(""https://beerizer.com/shop/hier_gibts_bier/krug-pils--101085"", ""Beer Page"")",Germany,brown,white,
Die Bake Seenebel Hazy IPA,Die Bake Braumanufaktur,4.49,3.71,5.9%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F70%2F37%2F371349.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/die-bake-seenebel-hazy-ipa--371349"", ""Beer Page"")",Germany,blue,white,
IPA,Ratsherrn Brauerei,2.59,3.44,6.3%,IPA - American,beer-images.beerizer.com%2Fraw%2F70%2F36%2F366834.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/ratsherrn-ipa--366834"", ""Beer Page"")",Germany,gold,black,
Die Bake Havenarbeiter Porter,Die Bake Braumanufaktur,3.77,3.33,4.6%,Porter - English,beer-images.beerizer.com%2Fraw%2F70%2F37%2F371346.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/die-bake-havenarbeiter-porter--371346"", ""Beer Page"")",Germany,blue,white,
Affogato Stout,WeldWerks Brewing Co.,9.79,3.88,6.5%,Stout - Milk / Sweet,beer-images.beerizer.com%2Fraw%2F75%2F40%2F402987.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/affogato-stout--402987"", ""Beer Page"")",United States,white,black,
Sump Vanilla Latte (2025),Perennial Artisan Ales,13.49,4.19,11.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F75%2F40%2F402986.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/sump-vanilla-latte-2025--402986"", ""Beer Page"")",United States,blue,white,
Bisque,WeldWerks Brewing Co.,8.99,3.99,6.5%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F75%2F40%2F402984.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/bisque--402984"", ""Beer Page"")",United States,white,black,
Peyto (2025),Perennial Artisan Ales,67.49,4.48,12.2%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F75%2F40%2F402969.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/peyto-2025--402969"", ""Beer Page"")",United States,blue,white,
Bourbon Barrel-Aged Sextuple Belgian-style Strong Dark Ale,Hoppin' Frog Brewery,12.99,4.31,14.9%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F75%2F40%2F402967.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/bourbon-barrel-aged-sextuple-belgian-style-strong-dark-ale--402967"", ""Beer Page"")",United States,dark,light,
Sump (2025),Perennial Artisan Ales,13.49,4.23,11.5%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F75%2F40%2F402968.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/sump-2025--402968"", ""Beer Page"")",United States,black,yellow,
