Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Cyber Jazz,POPHOP,2.89,3.66,10%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427791.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/cyber-jazz--427791"", ""Beer Page"")",Netherlands,black,white,
Maître Quad,Brewery De Meester,2.79,3.65,9.5%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427777.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/maitre-quad--427777"", ""Beer Page"")",Belgium,white,black,
#IPA,To Øl,2.99,3.64,6%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427781.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/ipa--427781"", ""Beer Page"")",Denmark,green,white,
Dominicains Quadrupel 9,Brasserie 3F,2.79,3.63,9.2%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427883.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/dominicains-quadrupel-9--427883"", ""Beer Page"")",Belgium,blue,white,
Malmedy Quadruple,Brasserie de Bellevaux,3.65,3.63,11.2%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427789.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/malmedy-quadruple--427789"", ""Beer Page"")",Belgium,brown,white,
Triomfantelijk,Goei Spul,2.74,3.60,8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427882.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/triomfantelijk--427882"", ""Beer Page"")",Netherlands,green,white,
St-Barbara Salvatoris,Brouwerij Kompel,2.54,3.58,8.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427788.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/st-barbara-salvatoris--427788"", ""Beer Page"")",Belgium,orange,white,
Artevelde Grand Cru,Stadsbrouwerij Artevelde,2.09,3.55,7.2%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427790.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/artevelde-grand-cru--427790"", ""Beer Page"")",Belgium,brown,white,
Tête De Mort Double IPA,Brasserie du Bocq,2.95,3.53,8.1%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427774.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/tete-de-mort-double-ipa--427774"", ""Beer Page"")",Belgium,green,white,
Curtius Black,Brasserie {C},2.69,3.50,8%,Stout - Belgian,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427778.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/curtius-black--427778"", ""Beer Page"")",Belgium,brown,white,
Qualiteitje,Goei Spul,2.59,3.49,10%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427771.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/qualiteitje--427771"", ""Beer Page"")",Netherlands,white,black,
Cuvée des Trolls,Brasserie Dubuisson,2.00,3.47,7%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427705.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/cuvee-des-trolls--427705"", ""Beer Page"")",Belgium,gold,black,
Quadrupel,'t Roesje Bier,2.59,3.47,9.5%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427703.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/quadrupel--427703"", ""Beer Page"")",Netherlands,red,yellow,
Kirsiraks,Põhjala,3.89,3.46,4%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F95%2F42%2F428550.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/kirsiraks--428550"", ""Beer Page"")",Estonia,white,black,
Mercator Tripel,Rimor Brewery,2.69,3.45,8.4%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427710.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/mercator-tripel--427710"", ""Beer Page"")",Belgium,green,white,
Messner IPA,Rimor Brewery,2.69,3.44,6.2%,IPA - American,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427782.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/messner-ipa--427782"", ""Beer Page"")",Belgium,orange,white,
Colombo Blond,Rimor Brewery,2.59,3.43,6.4%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427711.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/colombo-blond--427711"", ""Beer Page"")",Belgium,green,white,
#SIPA,To Øl,2.89,3.43,4.7%,IPA - Session,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427780.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/sipa--427780"", ""Beer Page"")",Denmark,pink,gold,
Blanche des Neiges,Delirium - Huyghe Brewery,1.89,3.43,4.9%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427787.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/blanche-des-neiges--427787"", ""Beer Page"")",Belgium,blue,white,
Barentsz Winter,Rimor Brewery,2.89,3.42,9.2%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427785.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/barentsz-winter--427785"", ""Beer Page"")",Belgium,blue,white,
Nomad NEIPA,Bereta Brewing Co.,2.69,3.42,6.1%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427884.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/nomad-neipa--427884"", ""Beer Page"")",Romania,blue,white,
Bavik Super Wit,Brouwerij De Brabandere,1.07,3.42,5%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427697.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/bavik-super-wit--427697"", ""Beer Page"")",Belgium,blue,white,
Tolhuisje,'t Hofbrouwerijke,2.39,3.34,6.2%,Wheat Beer - Witbier / Blanche,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427885.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/tolhuisje--427885"", ""Beer Page"")",Belgium,gold,black,
Miami Weisse,Anderson's Craft Beer,2.25,3.34,5%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427784.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/miami-weisse--427784"", ""Beer Page"")",Estonia,blue,white,
Saison Voisin,Brasserie des Légendes,1.99,3.30,5%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427709.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/saison-voisin--427709"", ""Beer Page"")",Belgium,red,white,
Torpeur,Sacrilège,2.79,3.18,8.4%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F95%2F42%2F427783.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/torpeur--427783"", ""Beer Page"")",France,white,black,
Cuvée Saint-Gilloise,Brasserie Cantillon,14.99,4.25,5%,Lambic - Traditional,beer-images.beerizer.com%2Fraw%2F66%2F37%2F371663.png,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/cantillon-cuvee-saint-gilloise--371663"", ""Beer Page"")",Belgium,brown,white,
Grande Réserve (Blue) - Magnum flaske,Bières de Chimay,32.90,3.89,9%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F90%2F39%2F397144.png,"=HYPERLINK(""https://beerizer.com/shop/brygshoppen/chimay-grande-reserve-blue-magnum-flaske--397144"", ""Beer Page"")",Belgium,blue,white,
Cosmic,Cervesa Espiga,5.84,3.76,7%,IPA - American,beer-images.beerizer.com%2Fraw%2F95%2F40%2F405853.png,"=HYPERLINK(""https://beerizer.com/shop/brewhunter/cosmic--405853"", ""Beer Page"")",Spain,black,white,
Infinitum,Brujos Brewing,16.00,4.46,10.3%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F73%2F42%2F428541.png,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/infinitum--428541"", ""Beer Page"")",United States,blue,white,
Apple Pie (2025),Smooj,8.71,4.24,5%,Hard Seltzer,beer-images.beerizer.com%2Fraw%2F73%2F42%2F428539.png,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/apple-pie-2025--428539"", ""Beer Page"")",United States,white,black,
Dragon Fandango,Toppling Goliath Brewing Co.,6.99,4.18,4.2%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F11%2F28%2F280930.png,"=HYPERLINK(""https://beerizer.com/shop/beer_republic/dragon-fandango--280930"", ""Beer Page"")",United States,red,white,
