Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Duchesse Chocolate Cherry,Brouwerij Verhaeghe,2.80,3.88,6.8%,Sour - Flanders Red Ale,beer-images.beerizer.com%2Fraw%2F27%2F34%2F344450.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/duchesse-chocolate-cherry--344450"", ""Beer Page"")",Belgium,red,yellow,
Wolf 8,Brouwerij Wolf,2.75,3.48,8.5%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F27%2F22%2F225143.png,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/wolf-8--225143"", ""Beer Page"")",Belgium,black,white,
Marvellous Liquids - Dissolving Elixir,Vault City Brewing,9.40,4.04,6.3%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F23%2F40%2F407574.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/marvellous-liquids-dissolving-elixir--407574"", ""Beer Page"")",Scotland,blue,white,
Marvellous Liquids - Chocolate River,Vault City Brewing,12.20,3.93,12%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F23%2F40%2F407573.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/marvellous-liquids-chocolate-river--407573"", ""Beer Page"")",Scotland,blue,white,
Marvellous Liquids - Ultimate Gobstopper,Vault City Brewing,6.30,3.93,4.5%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F23%2F40%2F407577.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/marvellous-liquids-ultimate-gobstopper--407577"", ""Beer Page"")",Scotland,orange,white,
Marvellous Liquids - Fizzy Lifting Juice,Vault City Brewing,8.50,3.77,6%,Sour - Other,beer-images.beerizer.com%2Fraw%2F23%2F40%2F407575.jpg,"=HYPERLINK(""https://beerizer.com/shop/beergonzo/marvellous-liquids-fizzy-lifting-juice--407575"", ""Beer Page"")",Scotland,blue,white,
Lentebock,Gulpener Bierbrouwerij,1.95,3.30,6.5%,Bock - Hell / Maibock / Lentebock,beer-images.beerizer.com%2Fraw%2F27%2F40%2F407572.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/gulpener-lentebock--407572"", ""Beer Page"")",Netherlands,green,white,
Straight Shooter,Piwne Podziemie,3.90,3.70,4.6%,IPA - Session,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407570.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/straight-shooter--407570"", ""Beer Page"")",Poland,blue,yellow,
Aecht Schlenkerla Fastenbier – Lentbeer,"Schlenkerla (""Heller-Bräu"" Trum)",4.00,3.68,5.9%,Rauchbier,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407566.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/aecht-schlenkerla-fastenbier-lentbeer--407566"", ""Beer Page"")",Germany,blue,white,
One More Ice - Ice Long-boiled Pastry Stout With Peanut Butter & Maple Syrup...,Magic Road,13.00,3.76,15%,Freeze-Distilled Beer,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407561.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/one-more-ice-ice-long-boiled-pastry-stout-with-peanut-butter-maple-syrup--407561"", ""Beer Page"")",Poland,white,black,
One More Ice - Ice Pastry Sour With Mango & Ginger,Magic Road,13.00,3.53,8%,Freeze-Distilled Beer,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407562.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/one-more-ice-ice-pastry-sour-with-mango-ginger--407562"", ""Beer Page"")",Poland,white,black,
Liberty (2025),PINTA Barrel Brewing,12.30,4.26,12%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407558.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/liberty-2025--407558"", ""Beer Page"")",Poland,blue,white,
Surfboard.,Moon Lark Brewery,4.00,3.75,6.2%,IPA - New Zealand,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407535.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/surfboard--407535"", ""Beer Page"")",Poland,pink,blue,
One More Ice - Ice Oat Baltic Porter,Magic Road,13.00,3.41,14%,Freeze-Distilled Beer,beer-images.beerizer.com%2Fraw%2F92%2F40%2F407533.jpg,"=HYPERLINK(""https://beerizer.com/shop/funkyshop/one-more-ice-ice-oat-baltic-porter--407533"", ""Beer Page"")",Poland,white,black,
Druif Cuvée Robinot 23/24 Assemblage n° 36,Brouwerij 3 Fonteinen,28.71,4.18,7%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F8%2F40%2F407521.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/3-fonteinen-druif-cuvee-robinot-2324-assemblage-n-36--407521"", ""Beer Page"")",Belgium,unknown,unknown,
Oude Geuze 23/24 Assemblage n°68,Brouwerij 3 Fonteinen,7.59,4.00,6%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F8%2F40%2F407519.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/3-fonteinen-oude-geuze-2324-assemblage-n68--407519"", ""Beer Page"")",Belgium,unknown,unknown,
Forest of Ostara,Strange Companion,22.95,4.12,7.7%,Honey Beer,beer-images.beerizer.com%2Fraw%2F51%2F40%2F407471.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/strange-companion-forest-of-ostara--407471"", ""Beer Page"")",Romania,unknown,unknown,
Barrel Pick : Yellowstone Edition,Millpond Brewing,76.40,4.36,13.7%,Stout - Imperial / Double,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6064853_fde19_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/beerselection/millpond-brewing-barrel-pick-yellowstone-edition--407427"", ""Beer Page"")",United States,black,white,
The Chronic,Stigbergets Bryggeri,8.64,4.17,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F62%2F12%2F120428.png,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/the-chronic--120428"", ""Beer Page"")",Sweden,green,black,
El Capitano,Stigbergets Bryggeri,8.01,4.06,8.3%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F62%2F40%2F407373.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/el-capitano--407373"", ""Beer Page"")",Sweden,white,blue,
Dubbelmas,Stigbergets Bryggeri,6.48,4.04,8.5%,IPA - Imperial / Double New England / Hazy,beer-images.beerizer.com%2Fraw%2F62%2F26%2F264619.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/dubbelmas--264619"", ""Beer Page"")",Sweden,blue,white,
Carismatico,O/O Brewing,8.87,4.03,8.5%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F62%2F13%2F133042.png,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/carismatico--133042"", ""Beer Page"")",Sweden,blue,white,
Heavy Lifting,Duckpond Brewing,12.87,3.95,9%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F62%2F40%2F407382.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/heavy-lifting--407382"", ""Beer Page"")",Sweden,pink,white,
Double Down,Duckpond Brewing,13.30,3.92,9%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F62%2F40%2F407383.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/double-down--407383"", ""Beer Page"")",Sweden,blue,white,
Parabolic,Duckpond Brewing,12.00,3.88,6%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F62%2F40%2F407384.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/parabolic--407384"", ""Beer Page"")",Sweden,pink,white,
Slush City,Duckpond Brewing,11.67,3.88,4.7%,Sour - Fruited Gose,beer-images.beerizer.com%2Fraw%2F62%2F40%2F407385.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/slush-city--407385"", ""Beer Page"")",Sweden,dark,light,
OJO ROJO,Stigbergets Bryggeri,7.88,3.84,7%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F62%2F37%2F379306.jpg,"=HYPERLINK(""https://beerizer.com/shop/onlygoodbeer/ojo-rojo--379306"", ""Beer Page"")",Sweden,white,black,
