Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Black Albert (2024),De Struise Brouwers,6.25,4.00,13%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F73%2F39%2F395816.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/black-albert-2024--395816"", ""Beer Page"")",Belgium,white,black,
Double-Decoction Spalter Select Pilsner,Ārpus Brewing Co.,4.75,3.58,5%,Pilsner - German,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5847280_1c903_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/double-decoction-spalter-select-pilsner--351039"", ""Beer Page"")",Latvia,blue,white,
Fruity Fluff,Vault City Brewing,8.15,4.11,8%,Sour - Smoothie / Pastry,beer-images.beerizer.com%2Fraw%2F20%2F39%2F395812.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/fruity-fluff--395812"", ""Beer Page"")",Scotland,red,white,
1895 Shipwreck Stout,Holy Goat Brewing,5.95,3.92,8%,Stout - Foreign / Export,beer-images.beerizer.com%2Fraw%2F20%2F39%2F395813.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/1895-shipwreck-stout--395813"", ""Beer Page"")",Scotland,blue,white,
When There Is No Sun Rum BA: Coffee & Chocolate,Low Frequency Brews,15.00,4.28,14%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F87%2F39%2F395808.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/when-there-is-no-sun-rum-ba-coffee-chocolate--395808"", ""Beer Page"")",Romania,brown,white,
Happy (canned: 20-1-25),Oso Brew Co,6.40,4.05,7%,IPA - New England / Hazy,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394941.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/happy-canned-20-1-25--394941"", ""Beer Page"")",Spain,blue,white,
Big Kahuna (canned: 2-12-24),Oso Brew Co,7.50,4.04,10%,IPA - Triple New England / Hazy,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394940.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/big-kahuna-canned-2-12-24--394940"", ""Beer Page"")",Spain,black,white,
Kuuvalge,Pühaste Brewery,4.99,4.00,10%,Porter - Imperial / Double Baltic,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394952.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/kuuvalge--394952"", ""Beer Page"")",Estonia,blue,white,
Barley Wine 002/2025,Eggens,6.95,3.85,12.5%,Barleywine - Other,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394946.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/barley-wine-0022025--394946"", ""Beer Page"")",Netherlands,brown,white,
Quadrupel Vatgerijpt 001/2025,Eggens,6.95,3.61,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394945.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/quadrupel-vatgerijpt-0012025--394945"", ""Beer Page"")",Netherlands,white,blue,
White-Out,3 Sons Brewing Co.,32.00,4.37,13.8%,Strong Ale - Other,beer-images.beerizer.com%2Fraw%2F73%2F39%2F394106.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/white-out--394106"", ""Beer Page"")",United States,white,red,
MAX REBO,Bang The Elephant Brewing Co,8.29,4.13,13.2%,Stout - Imperial / Double Pastry,beer-images.beerizer.com%2Fraw%2F73%2F39%2F394109.jpg,"=HYPERLINK(""https://beerizer.com/shop/hopsandhopes/max-rebo--394109"", ""Beer Page"")",England,black,white,
Tilquin Oude Rhubarbe,Gueuzerie Tilquin,6.30,4.08,6.3%,Lambic - Other,beer-images.beerizer.com%2Fraw%2F66%2F22%2F222901.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/tilquin-oude-rhubarbe--222901"", ""Beer Page"")",Belgium,green,black,
Tilquin Oude Gueuze Magnum,Gueuzerie Tilquin,35.00,4.00,7%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F66%2F25%2F256690.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/tilquin-oude-gueuze-magnum--256690"", ""Beer Page"")",Belgium,black,white,
Love Taker,Neon Raptor Brewing Co.,6.75,3.91,8%,Stout - Pastry,beer-images.beerizer.com%2Fraw%2F87%2F39%2F394100.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/love-taker--394100"", ""Beer Page"")",England,brown,white,
Dream Maker,Neon Raptor Brewing Co.,6.75,3.80,5%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F87%2F39%2F394099.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/dream-maker--394099"", ""Beer Page"")",England,pink,white,
Moonlit Nights,Põhjala,9.00,4.06,12%,Strong Ale - American,beer-images.beerizer.com%2Fraw%2F87%2F38%2F382172.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/moonlit-nights--382172"", ""Beer Page"")",Estonia,white,black,
Black Tuesday (2023),The Bruery,44.50,4.38,19.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394074.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/black-tuesday-2023--394074"", ""Beer Page"")",United States,gold,black,
Thursday 2021,Cycle Brewing Company,34.50,4.23,12%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394069.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/thursday-2021--394069"", ""Beer Page"")",United States,blue,white,
Straffe Hendrik Heritage 2023,Brouwerij De Halve Maan,21.95,4.04,11%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394073.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/straffe-hendrik-heritage-2023--394073"", ""Beer Page"")",Belgium,brown,white,
Farmhouse Sour #5,Brouwerij Alvinne,16.25,4.04,8%,Sour - Other,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394080.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/farmhouse-sour-5--394080"", ""Beer Page"")",Belgium,green,white,
Shrieking Sixties,Nøgne Ø,9.95,3.97,16.5%,Belgian Quadrupel,beer-images.beerizer.com%2Fraw%2F20%2F39%2F394070.jpg,"=HYPERLINK(""https://beerizer.com/shop/debierliefhebber/shrieking-sixties--394070"", ""Beer Page"")",Norway,black,white,
Let Spirits Fly In and Out,Cloudwater Brew Co.,17.00,4.31,10.2%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F91%2F39%2F394054.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/let-spirits-fly-in-and-out--394054"", ""Beer Page"")",England,white,black,
