Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Störtebeker Schwarzbier,Störtebeker Braumanufaktur,2.09,3.29,5%,Schwarzbier,beer-images.beerizer.com%2Fraw%2F70%2F16%2F169516.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/stortebeker-schwarzbier--169516"", ""Beer Page"")",Germany,white,black,
tanzt Tango,Herr Schmidt,2.29,3.17,3%,Shandy / Radler,beer-images.beerizer.com%2Fraw%2F70%2F28%2F285322.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/herr-schmidt-tanzt-tango--285322"", ""Beer Page"")",Germany,white,black,
PURE Holunder-Ingwer,Riedenburger Brauhaus,2.29,3.11,N/A,Non-Alcoholic - Shandy / Radler,beer-images.beerizer.com%2Fraw%2F70%2F15%2F158544.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/riedenburger-pure-holunder-ingwer--158544"", ""Beer Page"")",Germany,white,black,
MPU IPA Alkoholfrei,Munich Brew Mafia,4.09,3.08,0.4%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F70%2F16%2F169737.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/munich-brew-mafia-mpu-ipa-alkoholfrei--169737"", ""Beer Page"")",Germany,white,black,
Holzhauser Weissbier Alkoholfrei,Holzhauser Brauereigasthaus,2.39,2.52,0.4%,Non-Alcoholic - Wheat,beer-images.beerizer.com%2Fraw%2F70%2F36%2F361654.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/holzhauser-weissbier-alkoholfrei--361654"", ""Beer Page"")",Germany,white,blue,
Hetzelsdorfer Vollbier,Brauerei Penning-Zeißler,2.00,3.34,5%,Lager - Amber / Red,beer-images.beerizer.com%2Fraw%2F59%2F10%2F101073.png,"=HYPERLINK(""https://beerizer.com/shop/hier_gibts_bier/hetzelsdorfer-vollbier--101073"", ""Beer Page"")",Germany,brown,white,
Gouden Carolus Whisky Infused,Brouwerij Het Anker,2.95,3.99,11.7%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F51%2F35%2F353871.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/het-anker-gouden-carolus-whisky-infused--353871"", ""Beer Page"")",Belgium,dark,gold,
Tripel Karmeliet,Brouwerij Bosteels,2.60,3.98,8.4%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F51%2F8%2F83687.jpg,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/bosteels-tripel-karmeliet--83687"", ""Beer Page"")",Belgium,white,black,
Grande Réserve (Blue),Bières de Chimay,2.95,3.89,9%,Belgian Strong Dark Ale,beer-images.beerizer.com%2Fraw%2F51%2F26%2F265537.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/chimay-grande-reserve-blue--265537"", ""Beer Page"")",Belgium,blue,white,
De Achelse Kluis Achel Dubbel,Brouwerij der Sint-Benedictusabdij De Achelse Kluis,2.50,3.71,8%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F51%2F36%2F365166.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/de-achelse-kluis-achel-dubbel--365166"", ""Beer Page"")",Belgium,blue,yellow,
Val-Dieu Triple,Brasserie de l'Abbaye du Val-Dieu,3.25,3.67,9%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F51%2F35%2F353609.png,"=HYPERLINK(""https://beerizer.com/shop/hoptimaal/val-dieu-triple--353609"", ""Beer Page"")",Belgium,blue,white,
